date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,v9,ghazwa,usefp,usaid,usimmi,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
17499,15.73,0,9.79,16.559999,0,17.32,21.24,15.72,11.52,22.68,0,0,0,-.84125483,-.5973689,-.75605148,-.58151519,-.69473714,-.18735516,-.29389793,-.77945006,-.56245095,-.70972836,2.8970921,-.6445893,3.0006073,2.9960003,-.78633791,-.55275965,-.70006889,-.80091697,-.65418363,-.57376349,-.68841386,-.47929955,-.61272794,-.35799909,-.035847329,-.11459079,-.64766002,-.45283544,-.59058928,1.3961202,1.5673654,1.5382104,-.62090892,-.43193236,-.54730368,-.62541664,-.35180005,-.43447039,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.64591217,-.32829785,-.43792695,.67787987,.84177792,.81940705,-.99932939,-.72989565,-.84714717,-.64227372,-.34095731,-.85456723,-.46370491,1,0,1,5,1,1,0,0,2,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,14,3,0,5,3,1,0,0,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17500,12.34,0,10.6,16.92,0,16.440001,33.84,16.74,21.24,14.4,0,0,0,1.567325,2.4541574,1.8598975,-2.2219393,-.69473714,-1.7910028,-1.9169312,.604976,1.304947,.77553195,.040160514,-.6445893,.30188692,.25263831,1.6322476,2.4451392,1.9676443,-1.4938077,-.65418363,-1.2801253,1.0807275,1.71296,1.2815112,-1.7372565,-1.4213616,-1.502826,.42479229,.97979283,.56326395,.092975818,.30801547,.27276117,1.022724,1.5339454,1.2329286,-1.214713,-.98034889,-1.0449207,3.1648932,4.5344253,3.5133138,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-.19756937,-.026803952,-.059007462,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.3757499,-.2246667,-1.1763459,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,3,3,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17501,12.68,.30000001,10.08,18.360001,.2623643,20.139999,34.200001,16.65,26.639999,18.719999,0,2.3,0,-.84125483,-.5973689,-.75605148,-.96994293,-.69473714,-.56707478,-.67820776,-.77945006,-.56245095,-.70972836,2.1845622,-.6445893,2.3275359,2.311795,-.78633791,-.55275965,-.70006889,-1.3876244,-.65418363,-1.1718776,-.68841386,-.47929955,-.61272794,-.7697109,-.44942683,-.52898252,-.64766002,-.45283544,-.59058928,1.7371838,1.8969671,1.8694084,-.62090892,-.43193236,-.54730368,-1.1329048,-.8930915,-.96017575,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.10006392,.2429148,.12118647,.65390801,.81799406,.79535401,-1.072714,-.81091148,-.92445445,-.64227372,.95253348,-.85456723,-1.067136,0,0,0,0,0,0,0,0,0,0,0,0,.5714286,.5714286,.5714286,0,0,0,0,8,5,0,,2,1,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17502,10.82,0,10.3,10.44,0,20.530001,42.48,13.11,29.52,21.6,1.6,6,0,-.84125483,-.5973689,-.75605148,-1.1291152,-.69473714,-.72267854,-.83569258,-.77945006,-.56245095,-.70972836,1.4434223,-.6445893,1.6274388,1.6001172,-.78633791,-.55275965,-.70006889,-.84590983,-.65418363,-.61963111,-.68841386,-.47929955,-.61272794,-.89271963,-.57299352,-.65279186,-.64766002,-.45283544,-.59058928,1.168919,1.3477997,1.3175813,-.62090892,-.43193236,-.54730368,-.71554422,-.44793096,-.52783328,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.2399856,.09649124,-.022135589,-.31742823,-.14572261,-.17927232,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.117052,-.85456723,-.50998032,0,0,0,0,0,0,0,0,0,0,0,0,1.142857,1.142857,1.142857,0,0,0,0,3,7,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17503,12.26,0,10.37,15.84,0,14.96,36.720001,12.78,18.719999,39.959999,0,0,0,-.84125483,-.5973689,-.75605148,-1.33105,-.69473714,-.92008626,-1.0354867,3.9054477,-.56245095,4.3163924,1.9338825,-.6445893,2.0907383,-.69582951,-.78633791,-.55275965,-.70006889,-1.079873,-.65418363,-.85814291,-.68841386,-.47929955,-.61272794,-1.0487753,-.72975719,-.80986339,2.9815187,-.45283544,3.3140502,1.5449765,1.7112192,-.46267021,-.62090892,-.43193236,-.54730368,-.89579964,-.64019305,-.71455932,-.69643229,-.5021047,-.6226024,9.9043884,-.40780011,10.666282,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-.65303314,-.47869486,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.117052,-.2246667,-.75061238,1,0,1,6,0,1,0,0,1,1,0,0,1.571429,1.571429,1.571429,0,0,0,0,4,6,0,6,1,1,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17504,14.05,0,9.6899996,24.120001,0,16.42,23.4,14.83,15.48,36.720001,0,0,0,-.84125483,-.5973689,-.75605148,.97338349,-.69473714,1.3326844,1.2445166,-.77945006,-.56245095,-.70972836,1.6852465,-.6445893,1.8558712,1.8323283,-.78633791,-.55275965,-.70006889,.79183173,-.65418363,1.0499511,-.68841386,-.47929955,-.61272794,.73209625,1.059193,.98260009,-.64766002,-.45283544,-.59058928,1.3543363,1.5269858,1.4976351,-.62090892,-.43193236,-.54730368,.54624343,.89790308,.77924848,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,2.7737114,3.2502284,3.0648003,1.6914065,1.8473539,1.8363667,1.7130762,2.2645752,2.0102489,-.64227372,-.59965551,-.85456723,1.174444,1,0,1,1,0,1,0,0,2,1,0,0,1.428571,1.428571,1.428571,0,0,0,0,1,6,0,1,2,1,0,0,5,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17505,14.37,0,12.04,21.959999,0,19.110001,34.919998,15.73,16.200001,27,0,0,0,-.84125483,-.5973689,-.75605148,1.0842496,-.69473714,1.441065,1.3542074,-.77945006,-.56245095,-.70972836,.56468058,-.6445893,.79736006,.75630748,-.78633791,-.55275965,-.70006889,1.3677408,-.65418363,1.6370568,-.68841386,-.47929955,-.61272794,1.9874271,2.3202186,2.2461021,-.64766002,-.45283544,-.59058928,-.058491852,.16163813,.12567489,-.62090892,-.43193236,-.54730368,2.0922801,2.5469196,2.3807828,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.38017982,.74547446,.61310112,1.1656257,1.3256977,1.308805,-.51009911,-.18978986,-.33176526,-.64227372,-.082259201,-.85456723,1.7667691,0,0,0,0,0,0,0,0,1,0,0,0,1.857143,1.857143,1.857143,0,0,0,0,4,7,0,,0,0,0,0,4,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17506,16.309999,0,10.79,16.200001,0,20.059999,49.68,12.21,56.880001,32.759998,0,.30000001,0,-.84125483,-.5973689,-.75605148,-.3799198,-.69473714,.0097207036,-.094439715,-.77945006,-.56245095,-.70972836,1.2303052,-.6445893,1.4261237,1.395472,-.78633791,-.55275965,-.70006889,-.75720954,-.65418363,-.52920634,-.68841386,-.47929955,-.61272794,-.40313286,-.081185855,-.16001835,-.64766002,-.45283544,-.59058928,1.1445446,1.3242445,1.2939119,-.62090892,-.43193236,-.54730368,-.67394686,-.40356284,-.4847427,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.0230637,-.72297478,-.82424396,.30446804,.47129527,.44473043,-1.0444891,-.77975154,-.89472085,-.64227372,.176439,-.85456723,-.41875169,1,0,1,1,0,1,0,0,0,1,0,0,2,2,2,0,0,1,1,4,6,0,1,1,1,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17507,15.43,0,10.09,33.119999,0,21.370001,44.639999,12.67,30.6,17.639999,0,.89999998,1,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,4,6,0,,2,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17508,12.41,0,13.29,18.719999,0,18.42,15.12,13.1,13.68,7.9200001,0,0,0,-.84125483,-.5973689,-.75605148,1.4425851,-.69473714,1.7913671,1.708744,-.77945006,-.56245095,-.70972836,.73725009,-.6445893,.96037304,.92201698,-.78633791,-.55275965,-.70006889,2.8345094,-.65418363,3.1323421,-.68841386,-.47929955,-.61272794,1.0946963,1.4234381,1.3475604,-.64766002,-.45283544,-.59058928,.62746537,.82454258,.79178989,-.62090892,-.43193236,-.54730368,2.1200116,2.5764983,2.4095099,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.49293727,.86347151,.72859877,2.0413947,2.1945968,2.1875403,1.3640294,1.8792309,1.6425439,-.64227372,-.85835367,-.85456723,3.275347,0,0,1,0,0,1,0,0,2,1,1,0,2.2857139,2.2857139,2.2857139,0,0,0,0,4,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17509,11.64,3.9000001,8.9899998,27.360001,1.5892349,16.940001,20.879999,11.92,14.04,19.799999,0,0,0,-.84125483,-.5973689,-.75605148,-.78463799,-.69473714,-.3859241,-.4948673,-.77945006,-.56245095,-.70972836,-.055206679,-.6445893,.21180098,.16106217,-.78633791,-.55275965,-.70006889,-.099027745,-.65418363,.14177173,-.68841386,-.47929955,-.61272794,-.62650681,-.30557308,-.38484624,-.64766002,-.45283544,-.59058928,.019853555,.23735061,.20175405,-.62090892,-.43193236,-.54730368,-.14011361,.16582848,.068253435,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.62438571,-.30577117,-.41587743,-1.6502589,-1.468098,-1.5166175,.24256293,.64114213,.46112993,-.64227372,-1.117052,-.85456723,.2581912,3,0,4,26,0,3,0,0,1,4,1,0,1.714286,1.714286,1.714286,0,0,0,0,3,6,0,6.5,1,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
17510,10.3,2.5,6.1700001,15.84,1.252763,16.25,23.040001,11.96,18.719999,20.52,0,0,0,-.84125483,-.5973689,-.75605148,1.5217752,-.69473714,1.8687817,1.7870946,-.77945006,-.56245095,-.70972836,-.32087275,-.6445893,-.039153032,-.094043076,-.78633791,-.55275965,-.70006889,1.9166542,-.65418363,2.1966422,-.68841386,-.47929955,-.61272794,1.1558946,1.4849139,1.409157,-.64766002,-.45283544,-.59058928,-.18384442,.040498246,.0039482969,-.62090892,-.43193236,-.54730368,1.4128559,1.8222396,1.6769695,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.31430289,.018720582,-.098258935,.034157805,.20310546,.17350461,.69792354,1.143856,.94083166,-.64227372,-.85835367,-.85456723,2.3313291,4,0,4,18,0,3,0,1,1,4,0,0,1.285714,1.285714,1.285714,0,0,0,0,3,5,0,4.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17511,9.9700003,.2,8.3500004,14.76,.18232159,17.26,17.639999,12.11,10.08,36,0,0,0,-.84125483,-.5973689,-.75605148,-.84205091,-.69473714,-.44204992,-.55167156,-.77945006,-.56245095,-.70972836,2.1405115,-.6445893,2.2859247,2.2694955,-.78633791,-.55275965,-.70006889,-.74692553,-.65418363,-.51872241,-.68841386,-.47929955,-.61272794,-.67087567,-.35014322,-.42950389,-.64766002,-.45283544,-.59058928,1.7034082,1.8643266,1.8366097,-.62090892,-.43193236,-.54730368,-.63928241,-.36658943,-.44883391,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.13928911,.49339005,.36635625,.9994213,1.160797,1.1420376,.41191185,.82810175,.63953131,-.64227372,-.85835367,-.85456723,-.40817451,0,0,0,0,0,0,0,0,2,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,7,5,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17512,9.96,2.5,5.9200001,19.799999,1.252763,18.110001,16.559999,12.95,10.8,43.200001,0,0,0,2.0819788,3.1061928,2.4188609,-1.6141549,-.69473714,-1.1968441,-1.3155901,-.13707641,.30402172,-.020567579,.010642097,-.6445893,.27400318,.22429331,1.4607165,2.232522,1.7784446,-1.2988384,-.65418363,-1.0813655,2.5323308,3.5117371,2.8357587,-1.5123527,-1.1954376,-1.2764583,.098766789,.54427385,.21249259,.1399831,.353443,.3184087,1.6696858,2.3077483,1.9336582,-1.1245853,-.88421786,-.95155764,1.8242408,2.785742,2.0773237,2.1158717,3.1613076,2.3489928,-.61883265,-.44336307,-.55048877,-.34761763,-.016142221,-.13238329,-.83202237,-.65628004,-.69560945,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.117052,-.2246667,-.97581929,1,0,3,23,2,3,0,0,1,1,2,0,.85714293,.85714293,.85714293,0,0,0,0,2,4,0,7.666667,3,1,0,0,0,0,33,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
17513,10.03,0,6.21,17.280001,0,18.059999,25.559999,12.86,24.120001,22.68,0,0,0,1.0192188,1.7597396,1.2646016,-1.1291152,-.69473714,-.72267854,-.83569258,-.41396159,-.069457829,-.31761959,-.08926639,-.6445893,.17962743,.12835641,1.0468984,1.7195839,1.3220009,-.67043746,-.65418363,-.44074723,1.1336507,1.7785405,1.3381765,-.63721657,-.31633148,-.39562577,-.27015677,.051449731,-.18443291,-.19429034,.030403383,-.0061954539,1.0402094,1.5548589,1.2518673,-.31574699,-.021503644,-.11368461,.35075918,.86380225,.4990581,.27199927,.70098519,.37993765,.1258882,.51071548,.2634176,-.69934374,-.38421232,-.49265704,-.22393835,-.052966088,-.085465759,-.53926474,-.22198844,-.36248994,-.64227372,-.85835367,-.2246667,-.32950619,2,0,2,7,0,2,0,0,2,2,0,0,.5714286,.5714286,.5714286,0,0,0,0,2,3,0,3.5,2,1,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17514,8.4700003,0,8.4700003,14.04,0,18.700001,48.599998,10.86,34.200001,26.280001,0,0,0,-.84125483,-.5973689,-.75605148,.61702788,-.69473714,.98431784,.89193887,-.77945006,-.56245095,-.70972836,.49656114,-.6445893,.73301297,.69089597,-.78633791,-.55275965,-.70006889,1.0122968,-.65418363,1.2747024,-.68841386,-.47929955,-.61272794,.45670378,.78255129,.70541507,-.64766002,-.45283544,-.59058928,.44291845,.64619768,.61258125,-.62090892,-.43193236,-.54730368,.71609938,1.079073,.95520175,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.35914972,-.028210178,-.14419563,1.7009952,1.8568674,1.8459878,.078858837,.46041429,.28867513,-.64227372,-.59965551,-.85456723,1.401193,0,0,0,0,0,0,0,0,0,0,0,0,.71428567,.71428567,.71428567,0,0,0,0,0,3,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17515,8.5100002,0,10.99,16.559999,0,18.85,31.68,11.47,15.84,28.799999,0,0,0,-.84125483,-.5973689,-.75605148,-.35107198,-.69473714,.03792176,-.065897755,-.77945006,-.56245095,-.70972836,1.8044554,-.6445893,1.9684786,1.9467984,-.78633791,-.55275965,-.70006889,-1.0618758,-.65418363,-.83979589,-.68841386,-.47929955,-.61272794,-.291446,.031007649,-.047604516,-.64766002,-.45283544,-.59058928,1.445739,1.6153167,1.586394,-.62090892,-.43193236,-.54730368,-.88193387,-.62540364,-.70019579,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.55187857,.92515171,.78897244,1.7872937,1.942489,1.9325787,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.117052,-.85456723,-.73210227,2,0,3,11,1,2,1,0,5,2,0,1,.2857143,.2857143,.2857143,1,0,0,0,2,1,0,3.666667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17516,9.6400003,0,10.69,20.16,0,18.559999,27.360001,11.18,19.440001,32.400002,0,0,0,-.84125483,-.5973689,-.75605148,.37747744,-.69473714,.75013787,.65492803,-.77945006,-.56245095,-.70972836,2.1723006,-.6445893,2.3159533,2.3000209,-.78633791,-.55275965,-.70006889,-.63294351,-.65418363,-.40252435,-.68841386,-.47929955,-.61272794,.27157867,.59658641,.51908493,-.64766002,-.45283544,-.59058928,1.7277822,1.8878815,1.8602788,-.62090892,-.43193236,-.54730368,-.55146569,-.27292332,-.35786486,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.62438571,-.30577117,-.41587743,3.8472686,3.9863045,3.9995308,-.77353078,-.48061603,-.60927856,-.64227372,-.85835367,-.85456723,-.2909435,0,0,0,0,0,0,0,0,3,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,2,0,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17517,12.29,0,8.3000002,24.84,0,16.5,32.040001,11.64,12.24,42.84,0,0,0,-.84125483,-.5973689,-.75605148,-.1662949,-.69473714,.21855634,.11692043,-.77945006,-.56245095,-.70972836,.20440428,-.6445893,.45703521,.410353,-.78633791,-.55275965,-.70006889,.13693509,-.65418363,.3823221,-.68841386,-.47929955,-.61272794,.003617459,.32740963,.24937956,-.64766002,-.45283544,-.59058928,-.083860785,.13712177,.10103979,-.62090892,-.43193236,-.54730368,.24416713,.57570577,.46632862,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.59705067,-.27716589,-.38787806,-.72441572,-.54951751,-.58763832,-.079827346,.2852262,.12150645,-.64227372,.69383532,-.85456723,.50088,1,0,1,10,0,1,0,0,1,1,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,2,0,10,3,1,1,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17518,13.14,0,8.1300001,13.68,0,13.9,30.24,10.31,22.32,37.080002,0,0,0,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,4.6654739,-.6445893,4.6710596,4.6940846,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,3.6394088,3.7352648,3.7166092,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,1.4468945,1.6047601,1.5910264,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.3757499,-.85456723,-1.389213,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17519,11.18,.30000001,11.56,21.959999,.2623643,14.74,30.959999,9.7700005,25.92,10.08,0,0,0,.44023317,-.5973689,.63576752,1.4623827,-.69473714,1.8107207,.75286651,.062280953,-.56245095,.19330992,-1.006609,-.6445893,-.6869145,-1.2496476,-.16025019,-.55275965,-.0094906408,2.3365881,-.65418363,2.1782951,.72349709,-.47929955,.89902061,1.5674535,1.8983399,.67307675,.33041647,-.45283544,.46172488,-.73748493,-.49453622,-1.1118788,.017310252,-.43193236,.14395677,2.293334,2.7613657,2.064785,.64216053,-.5021047,.8111819,.29330614,-.40780011,.40269107,.14498354,-.44336307,.28428692,.38274267,.74815637,-.074634448,-1.030189,-.85289216,-.89444727,.66029036,1.1023093,.20740344,-.64227372,-.85835367,-.2246667,2.7632329,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,2,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17520,10.46,0,9.7399998,41.400002,0,10.55,31.68,9.8999996,19.799999,13.32,4.3000002,0,1,.035715241,-.5973689,.19642222,-.092120126,-.69473714,.2910682,-.47723842,.031269811,-.56245095,.16004008,-.60697448,-.6445893,-.30941102,-.84758449,.016426552,-.55275965,.18538478,-.16021805,-.65418363,-.49303639,-.044264976,-.47929955,.07696934,-.091327414,.23203406,-.370987,-.019631954,-.45283544,.085107185,-.40321133,-.17149647,-.58033931,-.075362727,-.43193236,.043581899,-.1872573,.1155446,-.42872488,2.2097557,-.5021047,2.4902534,.59750414,-.40780011,.72754145,2.4904869,-.44336307,2.8476906,-.68896496,-.37335125,-1.0647639,-.75659114,-.58144051,-1.010543,-.82320648,-.53545755,-1.1444829,-.64227372,-.34095731,-.2246667,.1952567,0,0,0,0,0,0,0,0,0,0,0,0,.4285714,.4285714,.4285714,0,0,0,0,0,2,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17521,13.44,0,12.47,58.32,0,10.13,19.440001,10.97,12.96,12.24,.2,0,1,-.84125483,-.5973689,-.75605148,-1.0083503,-.69473714,-.60462099,-.71620786,-.77945006,-.56245095,-.70972836,1.813538,-.6445893,1.9770582,1.9555199,-.78633791,-.55275965,-.70006889,-1.4788101,-.65418363,-1.2648361,-.68841386,-.47929955,-.61272794,-.88353974,-.56377202,-.64355224,-.64766002,-.45283544,-.59058928,1.8635811,2.0191164,1.9921494,-.62090892,-.43193236,-.54730368,-1.1176524,-.87682319,-.94437587,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.1881726,-.89575607,-.99336547,-.46765134,-.29476729,-.33000425,-1.2815777,-1.0414951,-1.1444829,-.64227372,-.85835367,-.85456723,-1.160921,1,0,1,72,0,0,0,0,0,1,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,2,0,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17522,12.26,0,9.8800001,36.360001,0,9.2200003,23.040001,9.9899998,15.12,28.440001,0,0,1,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,0,0,0,0,0,0,0,0,0,0,0,0,.2857143,.2857143,.2857143,0,0,0,0,0,2,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523,13.22,0,12.63,54.360001,0,9.1800003,27,9.5100002,11.16,17.280001,0,0,1,-.84125483,-.5973689,-.75605148,-2.3585424,-.69473714,-1.9245433,-2.0520861,-.77945006,-.56245095,-.70972836,-2.5960636,-.6445893,-2.1883483,-2.27879,-.78633791,-.55275965,-.70006889,-1.700775,-.65418363,-1.4911164,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-1.6502589,-1.468098,-1.5166175,-1.2815777,-1.0414951,-1.1444829,-.64227372,-1.6344481,-.85456723,-1.389213,1,0,1,14,0,1,0,0,1,1,0,0,.1428571,.1428571,.1428571,0,1,0,0,0,1,1,14,2,1,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
