date,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,zarb,ghazwa,usefp,usaid,usimmi
19372,4,1,6,1,49,0,0,0,0,0,36,0
19373,0,0,1,1,31,26,0,0,0,0,0,0
19374,0,0,1,1,0,27,0,0,0,0,18,0
19375,0,0,1,1,16,26,0,0,0,0,17,0
19376,0,0,0,0,49,27,0,0,0,0,18,0
19377,0,0,0,0,16,28,0,0,0,0,0,0
19378,0,0,2,1,36,30,0,0,0,0,39,0
19379,0,0,0,0,35,59,0,0,0,0,20,36
19380,0,0,0,0,0,56,0,0,0,33,0,35
19381,0,0,0,0,34,84,0,0,0,96,0,0
19382,0,0,0,0,17,28,0,0,0,32,0,0
19383,0,0,0,0,73,30,0,0,0,34,20,36
19384,0,0,0,0,34,28,0,0,0,0,19,34
19385,0,0,0,0,0,0,0,0,0,0,0,0
19386,0,0,0,0,34,0,0,0,0,0,38,0
19387,0,0,0,0,33,0,0,0,0,0,18,0
19388,0,0,0,0,17,0,29,29,0,64,37,34
19389,0,0,1,1,0,55,0,0,0,0,54,0
19390,0,0,0,0,16,27,0,0,0,0,36,32
19391,0,0,5,1,16,0,0,0,0,0,36,0
19392,0,0,0,0,16,55,0,0,0,0,18,100
19393,0,0,0,0,15,78,0,0,0,30,34,0
19394,0,0,0,0,0,26,0,0,0,0,17,0
19395,0,0,0,0,17,58,0,0,0,100,19,0
19396,0,0,0,0,33,0,0,0,0,32,74,0
19397,0,0,0,0,0,54,0,0,0,0,18,0
19398,0,0,3,1,34,42,0,0,0,0,56,0
19399,1,1,0,0,35,57,0,0,0,0,19,0
19400,3,1,0,0,0,0,0,0,0,63,0,0
19401,0,0,0,0,16,53,0,0,0,0,0,0
19402,0,0,0,0,0,27,0,0,0,30,18,0
19403,0,0,0,0,0,26,0,0,0,30,17,0
19404,1,1,0,0,45,0,26,26,0,0,33,0
19405,0,0,0,0,15,0,52,52,0,0,0,0
19406,0,0,0,0,32,27,28,28,0,0,18,33
19407,0,0,2,1,31,26,0,0,0,0,17,0
19408,0,0,1,1,15,25,0,0,0,0,17,0
19409,0,0,1,1,15,52,0,0,0,0,69,0
19410,0,0,0,0,30,100,0,0,0,28,100,30
19411,0,0,0,0,15,38,0,0,0,29,50,0
19412,0,0,0,0,16,0,0,0,0,30,35,0
19413,0,0,1,1,18,61,31,31,0,0,40,0
19414,0,0,0,0,17,0,0,0,0,0,38,0
19415,0,0,3,1,16,27,0,0,0,0,18,0
19416,0,0,0,0,0,0,0,0,0,0,51,0
19417,0,0,0,0,0,0,0,0,0,31,18,0
19418,0,0,0,0,16,26,27,27,100,30,0,0
19419,0,0,0,0,16,27,0,0,0,0,18,0
19420,0,0,0,0,0,27,0,0,0,0,18,0
19421,0,0,1,1,47,26,27,27,0,0,35,31
19422,0,0,0,0,47,52,0,0,0,0,0,63
19423,0,0,2,1,16,52,0,0,100,0,17,31
19424,0,0,6,1,16,53,50,50,0,0,0,0
19425,0,0,0,0,0,39,27,27,0,0,34,0
19426,0,0,0,0,75,76,26,26,0,0,50,0
19427,0,0,0,0,46,78,0,0,0,30,17,0
19428,0,0,0,0,16,52,0,0,0,58,17,0
19429,0,0,0,0,0,0,0,0,0,0,17,30
19430,0,0,0,0,29,0,25,25,0,27,16,0
19431,0,0,0,0,14,48,0,0,0,0,16,58
19432,0,0,2,1,85,24,25,25,0,0,0,29
19433,0,0,0,0,15,25,0,0,0,0,17,0
19434,0,0,0,0,78,0,0,0,0,30,0,0
19435,0,0,0,0,31,0,0,0,0,0,34,0
19436,0,0,0,0,0,49,0,0,0,0,16,59
19437,0,0,1,1,29,24,25,25,0,27,32,0
19438,0,0,0,0,41,23,0,0,0,0,0,0
19439,0,0,0,0,0,0,0,0,0,0,32,29
19440,0,0,0,0,0,24,0,0,0,0,0,0
19441,0,0,0,0,30,25,0,0,0,28,32,0
19442,0,0,0,0,44,72,25,25,0,55,32,29
19443,0,0,1,1,14,48,0,0,0,0,47,29
19444,0,0,0,0,14,23,0,0,0,0,31,0
19445,0,0,0,0,45,50,0,0,0,28,16,0
19446,0,0,0,0,59,37,25,25,0,0,16,0
19447,0,0,0,0,42,58,0,0,0,0,0,28
19448,0,0,0,0,14,24,24,24,0,0,15,0
19449,0,0,0,0,14,0,0,0,0,0,16,0
19450,0,0,0,0,0,0,0,0,0,0,16,29
19451,0,0,0,0,29,24,0,0,0,0,16,0
19452,0,0,4,1,100,0,0,0,0,27,32,29
19453,0,0,0,0,86,24,25,25,0,0,0,0
19454,0,0,0,0,15,0,26,26,0,0,0,0
19455,0,0,0,0,32,0,0,0,0,0,0,0
19456,0,0,0,0,15,0,0,0,0,0,16,0
19457,0,0,0,0,27,0,0,0,0,0,0,0
19458,0,0,0,0,14,46,0,0,0,0,0,28
19459,0,0,0,0,14,46,0,0,0,0,30,0
19460,0,0,0,0,28,0,0,0,0,26,31,28
19461,0,0,0,0,14,47,0,0,0,0,0,0
19462,0,0,0,0,45,0,0,0,0,0,33,31
19463,0,0,0,0,86,24,0,0,0,0,32,0
19464,0,0,0,0,28,35,24,24,0,0,15,28
19465,0,0,6,1,42,0,0,0,0,26,31,28
19466,0,0,0,0,28,0,24,24,0,27,0,0
19467,0,0,0,0,15,0,0,0,0,0,0,0
19468,0,0,0,0,14,24,0,0,0,0,16,0
19469,0,0,0,0,45,0,0,0,96,0,0,0
19470,0,0,0,0,14,24,0,0,0,0,0,0
19471,0,0,0,0,0,0,24,24,0,0,31,0
19472,0,0,0,0,27,23,24,24,0,26,45,0
19473,0,0,0,0,14,23,44,44,0,0,15,0
19474,1,1,0,0,55,0,0,0,0,0,0,0
19475,0,0,0,0,0,24,25,25,0,0,0,0
19476,0,0,0,0,0,0,0,0,0,0,16,0
19477,0,0,0,0,28,70,0,0,0,0,0,0
19478,0,0,0,0,0,24,24,24,0,0,16,0
19479,0,0,1,1,44,25,25,25,0,0,16,0
19480,0,0,0,0,45,25,0,0,0,0,33,0
19481,0,0,0,0,0,24,26,26,0,0,0,0
19482,0,0,0,0,0,0,26,26,0,29,17,0
19483,0,0,1,1,0,0,0,0,0,59,0,0
19484,0,0,1,1,15,25,0,0,0,29,34,31
19485,0,0,2,1,15,0,0,0,0,0,33,0
19486,2,1,0,0,0,25,0,0,0,0,49,0
19487,1,1,0,0,14,24,0,0,0,0,0,0
19488,0,0,1,1,15,0,0,0,0,27,0,0
19489,0,0,0,0,0,0,0,0,0,0,0,0
19490,0,0,0,0,0,25,0,0,0,0,0,0
19491,0,0,0,0,15,24,0,0,0,0,0,29
19492,0,0,0,0,29,0,0,0,0,0,0,0
19493,0,0,0,0,0,25,0,0,0,28,16,60
19494,0,0,0,0,60,25,0,0,0,0,17,0
19495,0,0,0,0,47,0,27,27,0,30,0,31
19496,0,0,0,0,16,40,0,0,0,0,17,32
19497,0,0,0,0,33,55,0,0,0,30,0,32
19498,0,0,0,0,31,26,0,0,0,30,35,63
19499,0,0,0,0,15,26,0,0,0,0,0,0
19500,0,0,0,0,63,0,127,127,0,0,35,0
19501,0,0,0,0,32,0,0,0,0,0,36,65
19502,0,0,0,0,16,81,28,28,0,0,0,0
19503,0,0,0,0,16,27,0,0,0,32,18,0
19504,0,0,0,0,34,57,0,0,0,0,19,34
19505,0,0,0,0,0,0,27,27,0,0,70,0
19506,0,0,0,0,14,24,0,0,0,0,65,0
19507,0,0,0,0,29,0,25,25,0,0,32,0
19508,0,0,0,0,28,95,0,0,0,0,16,0
19509,0,0,0,0,14,48,0,0,0,28,64,0
19510,0,0,0,0,29,0,0,0,0,0,0,0
19511,0,0,0,0,16,26,27,27,0,30,18,32
19512,0,0,0,0,30,50,0,0,0,29,17,61
19513,0,0,0,0,14,24,0,0,0,0,31,0
19514,0,0,0,0,0,49,0,0,0,0,81,0
19515,0,0,0,0,15,25,0,0,0,0,16,30
19516,1,1,2,1,15,37,0,0,0,0,64,0
19517,0,0,10,1,15,49,0,0,0,0,16,30
19518,0,0,0,0,0,82,0,0,0,0,0,0
19519,0,0,0,0,58,24,25,25,0,0,49,0
19520,0,0,0,0,30,25,0,0,0,0,65,0
19521,0,0,0,0,29,71,0,0,0,28,16,59
19522,0,0,0,0,14,0,25,25,0,0,48,0
19523,0,0,3,1,28,23,0,0,0,0,31,29
19524,0,0,2,1,13,0,23,23,0,0,45,0
19525,0,0,1,1,14,24,0,0,0,0,32,0
19526,0,0,0,0,27,45,0,0,0,0,0,0
19527,0,0,6,1,27,45,0,0,0,0,30,27
19528,1,1,3,1,41,79,24,24,0,0,0,28
19529,0,0,1,1,41,35,48,48,0,0,30,0
19530,0,0,1,1,0,35,0,0,0,27,15,0
19531,0,0,1,1,59,61,25,25,0,0,16,0
19532,0,0,0,0,15,26,26,26,0,0,0,0
19533,0,0,0,0,16,53,0,0,0,0,17,0
19534,0,0,0,0,45,38,0,0,0,0,0,0
19535,0,0,0,0,0,0,100,100,0,0,32,0
19536,0,0,0,0,13,56,0,0,0,0,30,0
19537,0,0,0,0,14,23,0,0,0,26,15,0
19538,0,0,0,0,14,24,0,0,0,0,16,0
19539,0,0,0,0,0,49,0,0,0,0,16,0
19540,0,0,0,0,51,21,0,0,0,0,60,0
19541,0,0,0,0,42,0,0,0,0,0,0,0
19542,0,0,1,1,31,21,0,0,89,0,0,0
19543,0,0,7,1,20,21,0,0,0,38,100,0
19544,0,0,0,0,53,67,0,0,0,38,83,0
19545,0,0,0,0,43,34,0,0,0,0,64,0
19546,0,0,0,0,45,95,0,0,0,0,22,0
19547,0,0,0,0,31,0,34,34,0,0,80,54
19548,0,0,2,1,29,41,33,33,0,35,38,0
19549,0,0,1,1,72,43,0,0,0,0,40,0
19550,0,0,0,0,57,24,0,0,0,0,0,0
19551,0,0,0,0,92,48,0,0,100,41,22,60
19552,0,0,0,0,46,49,0,0,0,0,45,60
19553,0,0,1,1,69,24,39,39,0,0,0,59
19554,0,0,3,1,32,33,0,0,0,0,41,56
19555,0,0,0,0,30,63,51,51,0,0,20,54
19556,0,0,2,1,20,32,0,0,0,0,40,53
19557,0,0,2,1,41,32,0,0,0,73,0,0
19558,0,0,1,1,21,33,0,0,0,0,20,0
19559,0,0,0,0,90,42,0,0,88,0,39,0
19560,0,0,0,0,32,45,35,35,0,0,41,0
19561,0,0,0,0,82,21,0,0,0,0,40,0
19562,0,0,0,0,61,21,87,87,88,0,20,52
19563,0,0,1,1,29,60,0,0,82,0,37,0
19564,0,0,1,1,60,18,0,0,0,0,16,0
19565,0,0,4,1,20,21,33,33,86,36,0,0
19566,0,0,0,0,20,21,34,34,88,36,0,0
19567,0,0,0,0,44,23,0,0,96,0,22,0
19568,0,0,0,0,42,32,35,35,89,0,60,0
19569,0,0,0,0,0,32,67,67,0,0,39,0
19570,0,0,0,0,42,43,90,90,0,0,41,54
19571,0,0,2,1,20,31,0,0,0,36,59,0
19572,0,0,2,1,60,63,0,0,0,0,0,52
19573,0,0,0,0,64,78,36,36,0,0,21,0
19574,0,0,0,0,56,69,37,37,94,0,0,0
19575,0,0,0,0,44,23,0,0,0,0,64,58
19576,1,1,5,1,85,0,0,0,0,38,0,0
19577,0,0,2,1,31,22,0,0,0,0,0,0
19578,0,0,0,0,93,0,100,100,0,0,23,0
19579,0,0,0,0,59,25,0,0,0,0,46,0
19580,1,1,0,0,53,22,0,0,0,0,21,0
19581,0,0,0,0,74,0,0,0,0,0,0,0
19582,0,0,5,1,55,38,0,0,0,0,18,48
19583,1,1,0,0,59,17,28,28,72,30,32,0
19584,0,0,4,1,26,0,29,29,0,0,50,0
19585,0,0,0,0,17,18,30,30,0,0,0,0
19586,0,0,5,1,43,0,0,0,0,0,17,0
19587,0,0,0,0,27,18,30,30,0,0,17,0
19588,0,0,0,0,38,39,0,0,0,0,0,0
19589,0,0,0,0,26,0,0,0,0,32,17,0
19590,0,0,0,0,18,0,0,0,76,0,34,0
19591,1,1,0,0,54,16,0,0,0,0,30,0
19592,0,0,4,1,52,18,0,0,0,0,17,45
19593,0,0,4,1,35,0,29,29,0,0,52,0
19594,0,0,0,0,0,19,0,0,0,0,17,0
19595,0,0,0,0,78,0,0,0,0,0,0,0
19596,1,1,0,0,36,0,30,30,0,0,35,0
19597,0,0,0,0,27,37,0,0,0,32,17,0
19598,0,0,0,0,35,18,76,76,0,32,51,0
19599,0,0,0,0,35,37,0,0,77,0,17,46
19600,0,0,2,1,71,18,0,0,0,0,17,0
19601,0,0,2,1,27,19,30,30,78,32,35,0
19602,0,0,0,0,57,20,0,0,0,0,75,0
19603,0,0,0,0,37,19,0,0,80,0,18,0
19604,0,0,2,1,18,19,0,0,0,0,0,0
19605,0,0,2,1,54,19,30,30,78,0,52,0
19606,0,0,3,1,61,18,0,0,0,0,0,0
19607,0,0,11,1,36,19,60,60,0,0,17,47
19608,0,0,0,0,35,18,29,29,0,0,86,0
19609,0,0,0,0,46,19,0,0,0,0,0,0
19610,0,0,0,0,35,28,30,30,0,32,69,0
19611,0,0,0,0,35,0,30,30,0,0,0,0
19612,0,0,2,1,17,0,0,0,0,0,50,44
19613,0,0,1,1,26,36,29,29,0,32,0,0
19614,0,0,1,1,26,36,0,0,76,0,17,45
19615,0,0,0,0,26,36,0,0,0,0,17,0
19616,0,0,0,0,46,19,0,0,0,0,18,0
19617,0,0,0,0,18,55,0,0,0,0,17,46
19618,0,0,0,0,61,27,0,0,0,0,17,0
19619,0,0,0,0,0,27,0,0,0,31,51,0
19620,0,0,0,0,72,37,30,30,0,0,34,0
19621,0,0,0,0,70,18,0,0,0,0,68,0
19622,0,0,0,0,79,0,0,0,0,0,34,0
19623,0,0,2,1,63,19,0,0,78,0,18,0
19624,1,1,8,1,83,17,54,54,0,0,32,0
19625,0,0,0,0,44,18,29,29,0,0,0,0
19626,0,0,0,0,44,45,0,0,0,31,17,0
19627,0,0,0,0,44,19,30,30,0,32,52,0
19628,0,0,0,0,53,55,0,0,0,0,34,0
19629,0,0,2,1,70,18,0,0,0,0,0,0
19630,0,0,1,1,65,48,31,31,0,0,0,48
19631,0,0,0,0,54,38,0,0,79,0,36,48
19632,0,0,0,0,36,28,30,30,0,0,53,47
19633,0,0,3,1,46,38,31,31,0,33,18,0
19634,0,0,0,0,36,19,30,30,0,0,35,0
19635,0,0,0,0,45,37,0,0,77,0,0,0
19636,0,0,0,0,64,19,0,0,0,0,0,0
19637,0,0,5,1,49,40,0,0,0,0,19,0
19638,0,0,2,1,28,39,0,0,0,67,73,0
19639,0,0,2,1,56,39,0,0,81,33,54,0
19640,2,1,0,0,18,19,0,0,0,0,37,49
19641,3,1,0,0,19,79,0,0,0,0,37,50
19642,0,0,0,0,46,19,0,0,0,0,0,0
19643,0,0,0,0,29,0,32,32,0,0,38,0
19644,0,0,0,0,39,41,0,0,0,0,19,0
19645,0,0,0,0,28,19,63,63,0,0,18,49
19646,0,0,0,0,100,0,0,0,0,36,0,0
19647,0,0,0,0,45,47,0,0,0,0,22,0
19648,0,0,0,0,78,20,0,0,0,0,0,0
19649,0,0,1,1,97,20,32,32,0,0,0,100
19650,0,0,0,0,27,19,0,0,0,0,18,48
19651,0,0,0,0,29,100,32,32,0,0,56,0
19652,0,0,0,0,0,18,0,0,77,0,17,0
19653,0,0,12,1,25,44,28,28,0,0,50,44
19654,0,0,0,0,18,18,29,29,0,32,0,0
19655,0,0,1,1,37,29,0,0,0,0,36,0
19656,0,0,2,1,38,49,31,31,0,0,0,0
19657,0,0,1,1,18,0,0,0,0,100,18,48
19658,0,0,0,0,29,30,0,0,0,70,19,0
19659,0,0,0,0,37,38,0,0,0,66,36,0
19660,2,1,0,0,36,38,0,0,0,32,53,47
19661,0,0,4,1,43,36,0,0,0,62,34,0
19662,0,0,6,1,18,38,0,0,0,0,0,0
19663,3,1,7,1,36,37,30,30,0,0,35,0
19664,27,1,48,1,64,48,0,0,0,0,18,0
19665,7,1,13,1,67,30,0,0,0,0,0,0
19666,1,1,7,1,45,95,0,0,0,0,18,0
19667,0,0,0,0,18,55,30,30,0,0,17,0
19668,0,0,0,0,43,36,0,0,0,0,0,0
19669,0,0,2,1,35,45,0,0,0,0,34,0
19670,0,0,0,0,17,45,0,0,0,31,0,45
19671,1,1,1,1,53,28,0,0,0,0,0,0
19672,0,0,2,1,64,66,0,0,79,0,0,0
19673,0,0,5,1,71,37,0,0,0,32,18,0
19674,0,0,3,1,35,36,29,29,0,0,51,0
19675,0,0,0,0,34,53,0,0,0,0,16,44
19676,0,0,0,0,82,38,0,0,79,33,71,0
19677,0,0,0,0,30,63,100,100,0,36,20,52
19678,0,0,0,0,25,18,0,0,0,0,0,0
19679,0,0,4,1,54,19,0,0,0,32,18,0
19680,0,0,0,0,51,18,29,29,0,0,17,0
19681,0,0,0,0,51,35,57,57,0,59,16,43
19682,1,1,0,0,33,26,28,28,0,0,0,0
19683,0,0,7,1,17,27,0,0,0,31,0,0
19684,0,0,1,1,40,51,0,0,70,57,47,42
19685,1,1,2,1,33,17,0,0,72,0,16,44
19686,0,0,7,1,35,27,0,0,0,0,34,0
19687,0,0,11,1,17,18,29,29,0,61,17,0
19688,0,0,4,1,51,36,28,28,0,61,33,0
19689,0,0,0,0,66,17,0,0,0,30,16,0
19690,0,0,1,1,35,18,0,0,0,0,17,0
19691,0,0,2,1,34,53,29,29,0,31,0,0
19692,0,0,0,0,67,17,28,28,0,0,32,0
19693,0,0,0,0,18,28,0,0,0,32,17,0
19694,0,0,0,0,34,0,0,0,0,31,17,0
19695,0,0,8,1,34,36,0,0,0,0,0,0
19696,2,1,2,1,42,35,0,0,0,0,49,0
19697,0,0,5,1,42,35,28,28,0,0,16,0
19698,0,0,2,1,0,18,0,0,0,60,33,44
19699,0,0,0,0,49,17,0,0,0,0,16,0
19700,0,0,0,0,34,18,0,0,0,31,17,0
19701,1,1,2,1,42,18,28,28,0,60,16,43
19702,1,1,1,1,40,33,0,0,0,0,16,0
19703,0,0,0,0,30,23,25,25,0,0,29,0
19704,1,1,6,1,38,48,0,0,0,27,15,0
19705,0,0,2,1,23,16,0,0,0,0,0,40
19706,0,0,0,0,31,16,26,26,0,0,15,0
19707,0,0,1,1,32,0,69,69,0,29,0,0
19708,0,0,0,0,15,48,0,0,0,28,15,40
19709,0,0,1,1,0,16,0,0,0,0,45,40
19710,0,0,0,0,53,23,0,0,65,0,0,0
19711,0,0,0,0,38,16,0,0,0,0,15,0
19712,0,0,0,0,15,16,25,25,0,0,15,0
19713,0,0,0,0,31,16,0,0,0,28,30,0
19714,0,0,0,0,0,25,0,0,0,0,0,0
19715,0,0,0,0,23,16,0,0,0,0,0,0
19716,0,0,0,0,39,16,0,0,0,28,0,0
19717,0,0,0,0,32,34,0,0,0,29,0,0
19718,0,0,0,0,24,25,27,27,0,58,47,0
19719,0,0,1,1,24,41,26,26,0,0,0,0
19720,0,0,0,0,16,34,27,27,0,0,47,0
19721,0,0,0,0,60,54,29,29,0,31,17,45
19722,0,0,0,0,24,25,0,0,0,0,47,41
19723,0,0,0,0,31,16,0,0,0,27,0,0
19724,0,0,0,0,45,6,100,100,0,0,19,0
19725,0,0,0,0,27,13,0,0,0,0,9,0
19726,0,0,0,0,89,0,0,0,0,34,0,0
19727,0,0,0,0,71,13,25,25,0,0,18,0
19728,0,0,0,0,47,0,26,26,54,0,0,0
19729,0,0,0,0,72,6,25,25,0,0,19,0
19730,0,0,0,0,35,6,121,121,0,0,0,0
19731,0,0,3,1,41,12,0,0,0,0,17,0
19732,0,0,0,0,0,0,0,0,0,0,9,0
19733,0,0,0,0,26,9,24,24,0,0,18,47
19734,0,0,0,0,26,9,120,120,0,65,9,48
19735,0,0,0,0,18,6,24,24,0,33,9,0
19736,4,1,0,0,67,0,125,125,48,31,26,45
19737,0,0,0,0,43,6,144,144,0,0,18,0
19738,0,0,0,0,68,12,47,47,0,0,9,0
19739,0,0,0,0,51,6,47,47,0,0,26,0
19740,0,0,0,0,50,0,23,23,0,0,17,0
19741,0,0,0,0,0,9,23,23,0,0,9,91
19742,0,0,0,0,18,13,0,0,0,0,0,0
19743,0,0,0,0,34,12,23,23,0,0,9,46
19744,0,0,0,0,50,12,23,23,0,31,9,89
19745,0,0,0,0,49,17,22,22,0,0,0,0
19746,0,0,0,0,49,18,23,23,0,0,0,44
19747,0,0,0,0,41,6,23,23,0,0,0,0
19748,0,0,0,0,73,29,23,23,0,0,0,0
19749,0,0,0,0,50,12,0,0,0,31,0,46
19750,0,0,1,1,33,12,46,46,0,0,9,0
19751,0,0,4,1,48,12,22,22,0,0,17,0
19752,0,0,0,0,33,18,23,23,0,0,17,0
19753,0,0,0,0,50,6,0,0,0,0,18,0
19754,0,0,0,0,58,12,68,68,0,62,0,0
19755,0,0,0,0,16,15,23,23,0,0,0,0
19756,0,0,1,1,34,12,23,23,0,0,0,0
19757,0,0,0,0,32,12,23,23,0,0,0,44
19758,0,0,2,1,57,6,0,0,0,0,17,0
19759,0,0,10,1,69,6,0,0,0,32,9,0
19760,0,0,0,0,48,8,0,0,0,0,12,63
19761,1,1,0,0,26,12,24,24,0,100,19,0
19762,0,0,0,0,34,6,0,0,0,0,9,0
19763,0,0,0,0,65,7,0,0,0,35,19,0
19764,0,0,0,0,36,22,0,0,0,0,9,0
19765,0,0,0,0,35,9,0,0,50,0,9,47
19766,0,0,0,0,44,13,122,122,0,0,9,0
19767,1,1,0,0,17,21,47,47,49,0,44,0
19768,2,1,0,0,34,9,24,24,48,31,9,45
19769,0,0,0,0,34,15,47,47,0,0,9,46
19770,2,1,0,0,63,13,25,25,0,0,9,0
19771,2,1,0,0,95,49,0,0,0,0,55,0
19772,0,0,0,0,60,49,24,24,0,33,9,0
19773,0,0,6,1,70,78,24,24,0,0,18,0
19774,0,0,0,0,34,100,0,0,0,64,9,0
19775,0,0,0,0,50,92,0,0,0,31,9,0
19776,0,0,0,0,34,100,24,24,0,31,9,0
19777,1,1,0,0,36,71,0,0,0,0,0,0
19778,2,1,0,0,43,61,23,23,49,0,18,0
19779,0,0,0,0,51,75,23,23,0,0,9,0
19780,1,1,3,1,25,57,92,92,0,31,43,45
19781,1,1,0,0,25,18,0,0,0,0,0,45
19782,1,1,2,1,34,42,47,47,0,0,18,92
19783,0,0,0,0,68,24,47,47,0,31,9,0
19784,0,0,0,0,45,22,25,25,0,0,0,0
19785,0,0,0,0,41,15,46,46,0,0,17,45
19786,0,0,0,0,43,12,0,0,0,0,0,0
19787,0,0,0,0,52,28,24,24,0,0,18,0
19788,0,0,0,0,35,18,0,0,0,0,18,0
19789,0,0,0,0,17,15,0,0,0,0,9,0
19790,0,0,0,0,16,9,0,0,0,31,26,0
19791,0,0,0,0,18,16,0,0,0,67,19,48
19792,0,0,0,0,34,18,24,24,0,32,36,0
19793,0,0,0,0,83,12,0,0,0,0,26,0
19794,0,0,0,0,59,24,0,0,0,0,0,46
19795,0,0,1,1,17,21,0,0,0,32,0,46
19796,0,0,0,0,100,12,93,93,0,63,9,0
19797,0,0,0,0,42,24,23,23,0,0,0,46
19798,0,0,0,0,36,6,99,99,0,0,9,0
19799,0,0,0,0,16,6,0,0,0,0,0,0
19800,0,0,1,1,50,15,23,23,0,0,0,0
19801,0,0,0,0,49,15,23,23,0,0,9,45
19802,0,0,0,0,42,18,0,0,0,32,0,0
19803,0,0,0,0,17,15,23,23,0,0,17,91
19804,0,0,0,0,26,6,24,24,0,0,0,0
19805,1,1,0,0,35,6,0,0,0,0,9,0
19806,0,0,0,0,63,11,110,110,0,0,8,0
19807,0,0,0,0,25,12,23,23,0,0,0,46
19808,0,0,0,0,26,6,0,0,0,0,0,0
19809,0,0,0,0,59,12,23,23,0,0,35,46
19810,0,0,0,0,25,17,0,0,0,31,8,0
19811,0,0,0,0,34,12,23,23,0,0,9,0
19812,0,0,0,0,61,12,24,24,0,0,27,0
19813,0,0,0,0,15,11,21,21,0,0,8,0
19814,0,0,0,0,16,8,0,0,0,0,16,0
19815,2,1,0,0,32,23,23,23,0,0,8,0
19816,1,1,0,0,26,12,0,0,0,0,27,0
19817,1,1,0,0,43,12,0,0,0,0,18,0
19818,0,0,0,0,35,19,0,0,0,0,0,0
19819,0,0,0,0,52,15,0,0,0,0,9,0
19820,0,0,0,0,26,9,0,0,0,0,27,0
19821,0,0,0,0,17,12,0,0,0,0,27,47
19822,0,0,0,0,26,6,0,0,0,0,18,0
19823,0,0,0,0,18,6,0,0,0,33,18,0
19824,0,0,0,0,27,6,122,122,0,0,37,48
19825,0,0,0,0,18,19,97,97,51,0,0,0
19826,0,0,0,0,73,26,25,25,0,0,19,0
19827,0,0,0,0,87,22,0,0,0,32,27,0
19828,0,0,0,0,0,6,0,0,0,64,18,0
19829,0,0,0,0,17,30,0,0,0,0,17,45
19830,0,0,0,0,25,15,0,0,0,0,26,0
19831,0,0,0,0,0,12,0,0,0,0,9,0
19832,0,0,0,0,51,12,0,0,0,0,18,92
19833,0,0,0,0,45,13,0,0,0,33,0,97
19834,0,0,0,0,25,6,0,0,0,0,0,0
19835,0,0,0,0,34,15,0,0,48,0,9,0
19836,0,0,4,1,34,18,0,0,0,0,26,46
19837,0,0,0,0,17,12,0,0,0,0,18,0
19838,0,0,0,0,35,19,0,0,0,0,0,0
19839,0,0,0,0,0,6,24,24,0,0,0,0
19840,0,0,0,0,64,23,0,0,0,0,19,0
19841,0,0,0,0,72,0,0,0,0,0,9,0
19842,0,0,0,0,36,19,0,0,52,0,0,0
19843,1,1,2,1,44,13,0,0,0,33,28,0
19844,1,1,0,0,54,0,0,0,0,0,18,0
19845,0,0,2,1,64,16,25,25,53,0,0,0
19846,0,0,0,0,37,10,0,0,0,35,0,0
19847,0,0,0,0,29,7,26,26,0,0,30,0
19848,0,0,0,0,55,13,26,26,0,34,19,50
19849,0,0,0,0,63,10,0,0,0,0,0,0
19850,0,0,0,0,62,28,0,0,0,0,9,47
19851,0,0,0,0,77,18,0,0,0,0,0,0
19852,0,0,0,0,34,12,35,35,0,63,17,0
19853,0,0,1,1,32,12,45,45,0,0,8,0
19854,0,0,0,0,51,18,24,24,0,64,18,0
19855,0,0,0,0,65,6,22,22,0,61,25,0
19856,0,0,0,0,64,0,0,0,0,61,0,88
19857,0,0,0,0,65,6,0,0,0,30,33,0
19858,0,0,2,1,24,6,0,0,0,0,8,0
19859,0,0,1,1,66,6,23,23,0,0,9,0
19860,0,0,0,0,33,6,23,23,0,0,17,45
19861,0,0,0,0,26,9,0,0,0,0,9,0
19862,0,0,0,0,85,18,24,24,0,0,27,0
19863,0,0,0,0,17,9,0,0,48,0,9,0
19864,0,0,0,0,43,24,0,0,0,33,27,0
19865,0,0,0,0,35,6,0,0,0,33,46,0
19866,0,0,0,0,61,13,0,0,0,0,18,0
19867,0,0,0,0,43,6,0,0,100,0,36,0
19868,0,0,0,0,28,10,0,0,0,0,20,0
19869,0,0,1,1,66,13,26,26,0,0,39,0
19870,0,0,0,0,27,6,0,0,52,34,47,49
19871,0,0,0,0,63,6,25,25,0,67,9,0
19872,0,0,0,0,36,0,0,0,0,69,28,0
19873,0,0,0,0,36,13,0,0,0,0,37,0
19874,0,0,0,0,35,6,49,49,0,33,0,0
19875,0,0,0,0,37,7,0,0,0,35,58,0
19876,0,0,0,0,53,6,0,0,0,0,9,49
19877,0,0,0,0,42,18,94,94,0,0,26,0
19878,0,0,0,0,26,25,0,0,0,0,18,0
19879,0,0,0,0,18,29,37,37,0,0,19,0
19880,0,0,4,1,64,6,0,0,0,0,19,50
19881,1,1,3,1,28,10,38,38,0,0,29,0
19882,0,0,2,1,68,10,81,81,57,36,0,0
19883,0,0,0,0,28,10,0,0,0,34,77,100
19884,0,0,0,0,56,13,26,26,0,0,29,0
19885,1,1,0,0,18,19,0,0,0,0,28,0
19886,0,0,1,1,62,13,0,0,0,33,19,0
19887,0,0,0,0,29,10,27,27,0,0,40,52
