date,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest
19124,4,1,5,2,0,4,0,1,6,5,0,0,6.571429,6.571429,6.285714,0,0,0,0,0,13,0,0.4,16,1
19125,1,1,2,2,0,1,0,0,6,2,0,0,6.428571,6.428571,6.142857,0,1,0,0,0,13,1,1,8,1
19126,7,2,10,4,4,5,0,2,9,6,1,0,5.142857,5.142857,5,0,1,0,0,9,12,1,0.4,19,1
19127,3,0,7,17,2,4,0,1,9,5,4,0,4.142857,4.142857,4.142857,0,3,1,1,10,11,2,2.428571,11,1
19128,1,0,6,6,0,1,0,2,8,6,3,0,3.571429,3.571429,3.571429,0,2,0,0,3,9,0,1,19,1
19129,3,1,8,7,0,3,1,1,7,8,4,0,2.857143,2.857143,2.857143,0,0,1,1,4,9,0,0.875,29,1
19130,4,0,8,6,0,6,2,0,6,8,3,0,2.285714,2.285714,2.285714,0,0,0,0,5,8,0,0.75,28,1
19131,1,0,5,2,1,3,0,0,4,4,3,1,2,2,2,0,2,0,0,2,8,0,0.4,32,1
19132,0,0,1,1,0,1,0,0,5,1,1,0,2.428571,2.428571,2.428571,0,1,0,0,1,9,0,1,5,1
19133,1,0,1,0,0,1,0,0,4,1,0,0,3,3,2.857143,0,0,0,0,4,9,0,0,15,1
19134,0,0,0,0,0,0,0,0,5,0,0,0,4.428571,4.428571,4.142857,0,0,0,0,14,11,0,,13,1
19135,1,0,2,9,0,1,0,1,6,2,1,0,4.571429,4.571429,4.285714,0,0,0,0,5,11,0,4.5,23,1
19136,1,0,3,0,1,1,0,2,6,2,2,0,4.428571,4.428571,4.142857,1,0,0,0,9,10,0,0,28,1
19137,2,0,4,4,0,0,0,3,6,4,2,0,4,4,3.714286,0,0,0,0,2,10,0,1,20,1
19138,2,0,3,9,0,1,0,1,7,3,1,0,4.285714,4.285714,4,0,1,1,1,0,11,0,3,17,1
19139,3,0,4,4,0,1,0,2,6,4,1,0,4.285714,4.285714,3.857143,0,0,3,3,6,10,0,1,8,1
19140,4,0,5,4,1,4,0,1,6,4,0,1,3.714286,3.714286,3.428571,0,0,1,1,1,12,0,0.8,25,1
19141,5,1,10,11,3,8,0,1,12,7,3,0,3.142857,3.142857,2.857143,0,4,0,0,0,10,4,1.1,32,1
19142,2,0,3,0,1,1,0,0,8,2,1,0,3.285714,3.285714,2.857143,0,1,0,0,4,11,1,0,19,1
19143,0,1,2,1,0,1,0,1,6,2,1,0,3.571429,3.571429,3,0,0,0,0,1,11,0,0.5,21,1
19144,1,0,1,0,0,1,0,0,6,1,0,0,4.142857,4.142857,3.571429,0,1,0,0,6,11,1,0,21,1
19145,4,1,5,1,0,4,1,0,10,5,0,0,4.142857,4.142857,3.571429,1,0,0,0,6,10,0,0.2,19,1
19146,3,0,4,2,1,3,1,0,5,3,1,0,3.714286,3.714286,3.285714,0,0,0,0,1,10,0,0.5,12,1
19147,0,0,1,6,0,0,1,0,7,1,1,0,4,4,3.428571,0,0,0,0,1,10,0,6,21,1
19148,4,0,6,30,1,3,1,0,4,5,1,1,3.714286,3.714286,3.285714,1,2,0,0,2,8,1,5,21,1
19149,2,1,4,7,0,3,0,0,11,4,1,0,3.428571,3.428571,3.142857,0,0,0,0,0,9,0,1.75,15,1
19150,3,0,4,1,1,2,0,2,9,3,0,1,3.428571,3.428571,3.285714,0,1,0,0,1,9,1,0.25,53,1
19151,4,0,5,14,0,4,0,0,7,5,0,1,3.428571,3.428571,3,0,0,0,0,5,11,0,2.8,0,0
19152,4,0,5,19,0,4,0,1,4,5,0,1,3.142857,3.142857,2.714286,0,1,0,0,3,11,1,3.8,20,1
19153,0,0,1,4,0,1,0,0,7,1,1,0,3.714286,3.714286,3.285714,0,0,0,0,3,12,0,4,21,1
19154,2,0,3,1,1,3,0,0,4,2,1,0,3.571429,3.571429,3.285714,0,0,1,1,1,12,0,0.3333333,11,1
19155,4,0,4,9,3,1,1,1,12,1,0,0,3.428571,3.428571,3.142857,0,2,0,0,3,12,0,2.25,18,1
19156,2,0,2,3,1,0,1,0,11,1,0,0,3.571429,3.571429,3.285714,0,0,0,0,0,13,0,1.5,15,1
19157,3,0,4,1,0,2,1,0,3,4,1,0,3.428571,3.428571,3.142857,0,0,0,0,28,15,0,0.25,19,1
19158,3,0,5,1,0,5,0,0,7,5,2,0,3.571429,3.571429,3.428571,0,1,2,2,5,12,1,0.2,39,1
19159,1,0,3,0,1,2,0,1,6,2,2,0,4.142857,4.142857,3.857143,0,0,0,0,1,13,0,0,17,1
19160,4,0,5,33,1,2,0,2,3,4,1,0,3.571429,3.714286,3.285714,0,1,1,1,2,13,1,6.6,7,1
19161,0,0,2,3,0,0,0,1,3,2,1,1,3.857143,4,3.428571,0,0,1,1,5,13,0,1.5,12,1
19162,3,0,3,5,1,3,0,0,7,2,0,0,3.714286,3.857143,3.142857,2,1,0,0,2,12,0,1.666667,19,1
19163,3,0,3,4,1,0,0,2,9,2,0,0,3.571429,3.714286,2.857143,1,0,0,0,2,10,0,1.333333,21,1
19164,2,0,3,0,0,2,0,0,2,3,1,0,4,4.142857,3.142857,0,0,1,1,1,11,0,0,22,1
19165,5,0,6,11,1,3,0,1,5,5,1,0,4.142857,4.285714,3.142857,0,0,1,1,0,12,0,1.833333,27,1
19166,5,0,7,20,2,6,1,0,7,5,2,0,4.285714,4.428571,3.142857,0,2,0,0,7,13,2,2.857143,20,1
19167,1,0,2,8,0,1,1,0,10,2,1,0,4.428571,4.428571,3.285714,1,0,0,0,1,13,0,4,5,1
19168,1,0,4,32,1,4,0,0,6,3,2,1,4.285714,4.285714,3.142857,0,1,0,0,0,13,1,8,15,1
19169,1,0,2,21,0,1,0,1,6,2,1,0,4.714286,4.714286,3.714286,0,1,0,0,2,13,1,10.5,13,1
19170,1,0,2,4,1,1,0,0,4,1,0,1,5.428571,5.428571,4.428571,0,1,0,0,3,15,1,2,19,1
19171,1,0,6,16,0,3,0,1,6,6,2,2,5,5,4.142857,0,2,0,0,3,14,1,2.666667,23,1
19172,7,0,7,24,2,3,1,1,3,5,0,0,4.142857,4.142857,3.571429,0,1,0,0,14,13,0,3.428571,13,1
19173,6,0,8,10,2,4,2,1,5,6,2,0,3.714286,3.714286,3.285714,0,0,0,0,5,10,0,1.25,23,1
19174,2,0,2,0,0,0,0,1,6,2,0,0,4.428571,4.428571,3.857143,0,0,0,0,5,11,0,0,7,1
19175,1,0,3,6,0,3,0,0,8,3,2,0,4.142857,4.142857,3.714286,0,1,1,1,3,11,0,2,16,1
19176,4,0,5,1,0,5,0,0,2,5,1,0,4,4,3.428571,0,0,1,1,3,12,0,0.2,20,1
19177,2,2,7,6,2,2,0,2,5,5,2,1,3.714286,3.714286,3.285714,0,0,1,1,5,12,0,0.8571429,17,1
19178,1,2,3,4,0,1,0,0,5,3,0,0,3.571429,3.571429,3.142857,0,2,0,0,4,10,1,1.333333,13,1
19179,0,1,1,0,0,1,0,0,0,1,0,0,4,4,3.571429,0,0,0,0,7,11,0,0,22,1
19180,3,1,5,22,2,2,0,1,8,3,1,0,3.714286,3.714286,3.428571,0,0,1,1,1,11,0,4.4,25,1
19181,1,1,7,18,1,5,1,1,5,6,4,1,3.428571,3.428571,3.285714,0,0,1,1,2,12,0,2.571429,10,1
19182,1,0,1,0,1,0,0,0,11,0,0,0,4.142857,4.142857,3.857143,0,0,0,0,2,12,0,0,29,1
19183,3,0,4,7,1,2,1,1,5,3,1,0,4.142857,4.142857,4,0,2,0,0,4,13,2,1.75,15,1
19184,4,0,5,0,1,4,0,1,4,4,0,1,4.285714,4.285714,3.857143,0,0,0,0,4,13,0,0,25,1
19185,2,0,2,1,0,2,0,0,7,2,0,0,5.142857,5.142857,4.428571,0,1,0,0,1,15,0,0.5,11,1
19186,1,1,4,24,1,1,1,1,0,3,1,1,5.142857,5.142857,4.428571,0,2,0,0,1,15,2,6,12,1
19187,3,0,3,7,1,0,1,2,5,2,0,0,6.142857,6.142857,5.285714,0,1,0,0,4,16,1,2.333333,24,1
19188,3,0,5,1,4,0,0,5,6,1,1,0,6.571429,6.571429,5.571429,0,1,0,0,4,16,0,0.2,13,1
19189,3,1,6,8,0,3,0,2,8,6,2,0,6.428571,6.428571,5.571429,0,1,0,0,2,16,1,1.333333,16,1
19190,3,0,4,2,0,4,0,0,8,4,0,1,6.714286,6.714286,5.714286,0,1,0,0,3,15,1,0.5,27,1
19191,4,1,6,6,1,5,0,1,2,5,1,0,6.857143,6.857143,6.142857,0,2,0,0,2,15,2,1,36,1
19192,4,0,8,23,1,4,1,2,3,7,4,0,6.285714,6.285714,5.428571,0,2,0,0,0,15,2,2.875,26,1
19193,3,0,4,2,1,4,0,0,8,3,1,0,6,6,5.142857,0,1,0,0,3,15,1,0.5,35,1
19194,9,0,10,4,5,7,0,3,1,5,1,0,4.714286,4.714286,4,0,1,0,0,0,15,1,0.4,29,1
19195,6,1,8,21,1,4,0,2,3,7,1,0,3.714286,3.714286,3.142857,0,3,1,1,2,14,3,2.625,13,1
19196,3,1,5,1,0,2,1,1,6,5,1,0,3.285714,3.285714,2.714286,1,0,0,0,8,12,0,0.2,18,1
19197,5,0,6,22,1,3,1,2,4,5,0,0,2.428571,2.428571,2,0,1,0,0,41,12,0,3.666667,21,1
19198,3,0,7,2,1,4,1,2,4,6,4,0,2.428571,2.428571,1.857143,0,3,0,0,4,10,2,0.2857143,21,1
19199,2,0,4,28,2,3,0,1,2,2,1,0,2.714286,2.714286,2.428571,0,2,0,0,4,11,2,7,18,1
19200,1,0,2,12,1,0,0,1,2,1,1,0,2.714286,2.714286,2.428571,0,0,0,0,0,11,0,6,20,1
19201,1,0,1,0,0,1,0,0,1,1,0,0,3.285714,3.285714,2.857143,0,0,0,0,0,11,0,0,28,1
19202,0,0,1,1,0,1,0,0,3,1,1,0,3.714286,3.714286,3.285714,0,0,0,0,2,12,0,1,10,1
19203,1,0,2,0,0,0,2,0,6,2,1,0,4,4,3.571429,0,0,0,0,6,11,0,0,12,1
19204,0,0,0,0,0,0,0,0,2,0,0,0,4.714286,4.714286,4.142857,0,0,0,0,0,11,0,,17,1
19205,5,0,7,2,2,7,0,0,4,5,2,0,5,5,4,0,0,0,0,7,12,0,0.2857143,16,1
19206,5,0,6,12,1,3,0,2,6,5,1,0,4.714286,4.714286,3.857143,0,2,2,2,4,9,2,2,19,1
19207,2,0,2,0,0,0,0,1,2,2,0,0,5.428571,5.428571,4.142857,0,0,0,0,17,9,0,0,18,1
19208,1,1,5,7,1,4,0,1,8,4,2,0,5.428571,5.428571,4.285714,0,2,0,0,5,9,2,1.4,19,1
19209,3,0,4,1,0,1,1,0,4,4,1,0,6.142857,6.142857,5,0,0,0,0,1,9,0,0.25,4,1
19210,3,0,4,5,0,3,0,1,1,4,0,0,6.428571,6.428571,4.714286,0,0,0,0,8,11,0,1.25,18,1
19211,3,0,5,14,1,3,0,0,4,4,2,0,7.285714,7.285714,5.714286,0,2,0,0,6,11,0,2.8,16,1
19212,5,0,9,8,3,6,1,1,5,6,4,0,6.571429,6.571429,5.428571,0,1,0,0,3,11,1,0.8888889,17,1
19213,3,0,4,2,0,3,0,0,7,4,0,0,7.428571,7.428571,5.857143,0,0,1,0,3,11,0,0.5,12,1
19214,5,0,7,12,3,4,1,1,3,4,2,0,7.142857,7.142857,5.857143,0,3,1,1,2,12,3,1.714286,13,1
19215,3,0,5,6,0,2,0,2,7,5,1,0,7.285714,7.285714,5.857143,0,0,0,0,4,11,0,1.2,8,1
19216,5,0,9,4,4,3,1,1,3,5,3,1,6.285714,6.285714,4.714286,0,2,0,0,2,12,1,0.4444444,8,1
19217,4,0,6,4,1,4,0,2,2,5,1,0,5.571429,5.571429,4.571429,0,1,0,0,7,12,0,0.6666667,21,1
19218,10,0,11,1,0,6,0,5,5,11,1,0,4.428571,4.428571,3.428571,0,1,0,0,2,11,1,0.0909091,17,1
19219,1,0,4,38,1,3,0,0,9,3,3,0,4,4,3.142857,0,1,0,0,2,11,1,9.5,6,1
19220,7,0,10,5,3,8,1,1,4,7,2,1,2.857143,2.857143,2.428571,1,2,0,0,8,11,2,0.5,19,1
19221,2,1,5,34,1,1,0,4,3,4,2,0,2.714286,2.714286,2.142857,0,3,0,0,19,8,2,6.8,14,1
19222,5,0,6,12,4,3,0,3,3,2,1,0,2.714286,2.714286,2.285714,0,1,0,0,1,6,0,2,21,1
19223,2,0,2,6,1,1,1,0,3,1,0,0,3.285714,3.285714,2.714286,0,1,0,0,3,6,1,3,16,1
19224,1,0,1,0,0,1,0,0,5,1,0,0,3.857143,3.857143,3.142857,0,0,0,0,1,6,0,0,8,1
19225,3,0,3,0,2,2,1,0,1,1,0,0,4.142857,4.142857,3.428571,0,0,0,0,0,8,0,0,3,1
19226,1,0,1,2,0,1,0,0,1,1,0,0,4.571429,4.571429,3.857143,0,0,1,1,0,8,0,2,6,1
19227,2,0,2,2,0,1,0,0,0,2,0,0,5.142857,5.142857,4.285714,0,0,0,0,0,10,0,1,10,1
19228,1,0,4,8,0,4,0,0,4,4,3,0,4.857143,4.857143,4.285714,0,3,0,0,0,12,3,2,14,1
19229,4,0,6,3,1,2,0,1,1,5,1,1,4.428571,4.428571,3.857143,0,1,0,0,4,12,1,0.5,20,1
19230,4,0,6,41,2,3,1,1,1,4,1,0,4.142857,4.142857,3.857143,0,1,0,0,6,12,1,6.833333,27,1
19231,2,0,5,23,2,2,0,1,3,3,2,0,4.428571,4.571429,4.428571,1,1,0,0,4,13,1,4.6,15,1
19232,2,0,5,8,0,3,0,2,5,5,3,0,4.714286,4.857143,4.714286,0,1,2,2,7,10,0,1.6,28,1
19233,2,1,4,4,1,1,0,2,4,3,1,0,4.285714,4.428571,4.285714,0,0,0,0,3,10,0,1,23,1
19234,6,0,6,22,1,6,0,0,4,5,0,0,4.285714,4.428571,4.428571,0,1,0,0,12,13,1,3.666667,18,1
19235,0,0,2,4,0,1,0,0,4,2,2,0,4.428571,4.571429,4.571429,0,0,0,0,1,12,0,2,23,1
19236,3,0,3,12,0,1,0,1,3,3,0,0,4.428571,4.571429,4.428571,0,1,1,1,3,14,1,4,15,1
19237,1,0,4,9,1,0,1,3,4,3,3,0,4.285714,4.428571,4.285714,0,2,0,0,0,14,0,2.25,17,1
19238,5,0,8,1,3,2,1,4,3,5,2,1,3.714286,3.714286,3.571429,0,2,0,0,2,14,2,0.125,24,1
19239,6,0,7,3,2,2,2,0,3,5,0,0,3.428571,3.428571,3,0,1,0,0,0,14,1,0.4285714,19,1
19240,0,0,1,1,0,0,1,0,5,1,1,0,3.714286,3.714286,3.285714,0,0,0,0,4,14,0,1,17,1
19241,4,0,6,6,2,2,0,2,1,4,2,0,3.285714,3.285714,2.857143,0,0,0,0,5,11,0,1,26,1
19242,3,0,3,1,1,1,0,1,0,2,0,0,4.142857,4.142857,3.428571,0,1,0,0,1,10,0,0.3333333,17,1
19243,1,1,3,1,0,3,0,0,3,3,0,0,4.285714,4.285714,3.571429,0,1,0,0,8,10,0,0.3333333,18,1
19244,3,0,3,2,1,2,0,1,4,2,0,0,3.857143,3.857143,3.142857,0,1,0,0,7,10,0,0.6666667,7,1
19245,3,0,3,0,2,1,1,1,7,1,0,0,3.571429,3.571429,2.857143,1,1,0,0,36,10,1,0,17,1
19246,3,0,5,14,1,4,1,0,5,4,1,0,3.142857,3.142857,2.714286,0,1,0,0,5,12,1,2.8,24,1
19247,3,0,3,0,1,2,0,1,5,2,0,0,4.285714,4.285714,3.857143,0,0,0,0,4,14,0,0,15,1
19248,3,0,3,0,2,2,1,0,0,1,0,0,4.428571,4.428571,4,0,0,0,0,1,14,0,0,14,1
19249,3,1,9,24,1,4,1,3,2,8,3,1,3.428571,3.428571,3.285714,0,0,1,1,4,11,0,2.666667,11,1
19250,4,0,4,0,1,3,1,0,2,3,0,0,3.142857,3.142857,3.142857,0,0,0,0,0,10,0,0,15,1
19251,0,0,0,0,0,0,0,0,2,0,0,0,3.714286,3.714286,3.714286,0,0,0,0,1,10,0,,5,1
19252,1,0,1,15,0,0,0,1,2,1,0,0,3.857143,3.857143,3.857143,0,1,0,0,2,10,1,15,10,1
19253,2,0,2,0,1,1,0,0,1,1,0,0,4,4,3.857143,0,1,0,0,3,10,0,0,17,1
19254,7,1,11,15,0,6,0,4,4,11,3,0,2.857143,2.857143,2.714286,0,3,0,0,2,6,0,1.363636,19,1
19255,2,0,4,11,0,4,0,0,4,4,1,1,3.142857,3.142857,2.714286,0,2,0,0,4,5,2,2.75,31,1
19256,1,0,2,1,0,1,0,1,4,2,1,0,3.571429,3.571429,3.142857,0,0,1,1,2,5,0,0.5,10,1
19257,2,0,2,0,0,1,0,1,4,2,0,0,4.285714,4.285714,3.857143,1,0,0,0,4,5,0,0,6,1
19258,3,1,4,4,3,1,0,2,3,1,0,0,4.142857,4.142857,3.714286,0,0,0,0,4,4,0,1,11,1
19259,2,0,2,2,0,1,0,1,8,2,0,0,4.142857,4.142857,3.714286,0,0,0,0,3,4,0,1,10,1
19260,3,0,3,1,0,3,0,0,2,3,0,0,4.571429,4.571429,4.142857,0,0,0,0,4,6,0,0.3333333,13,1
19261,2,0,3,1,0,2,0,1,1,3,1,0,5,5,4.571429,0,0,0,0,11,8,0,0.3333333,19,1
19262,1,0,6,14,1,3,0,0,4,5,5,0,4.857143,4.857143,4.571429,0,1,0,0,3,8,1,2.333333,28,1
19263,3,1,5,4,1,2,0,1,0,4,1,0,4.857143,4.857143,4.285714,0,1,0,0,6,8,1,0.8,21,1
19264,7,0,7,1,2,3,0,0,3,5,0,0,4,4,3.428571,0,4,0,0,0,8,0,0.1428571,19,1
19265,1,0,3,3,0,2,0,0,7,3,2,0,4.571429,4.571429,4,0,1,0,0,4,8,1,1,7,1
19266,0,1,2,4,0,1,0,0,1,2,1,0,4.714286,4.857143,4.142857,0,0,0,0,16,8,0,2,18,1
19267,4,0,6,3,4,4,0,1,3,2,1,1,4.428571,4.571429,3.857143,0,0,0,0,5,7,0,0.5,14,1
19268,3,0,6,2,0,3,0,2,3,6,3,0,5.857143,6,5.285714,0,0,0,0,2,9,0,0.3333333,22,1
19269,4,0,5,2,2,3,0,1,2,3,0,1,5.571429,5.714286,5.142857,0,0,0,0,5,9,0,0.4,20,1
19270,0,0,5,10,1,4,0,0,1,4,3,2,6.857143,7,6.428571,0,1,0,0,1,12,1,2,23,1
19271,1,0,1,0,0,1,0,0,3,1,0,0,7.714286,7.857143,7.142857,0,0,0,0,3,12,0,0,18,1
19272,4,0,7,13,1,5,0,0,4,6,2,0,7,7.142857,6.428571,0,1,0,0,3,12,0,1.857143,7,1
19273,2,0,4,10,0,2,0,0,5,4,2,0,7.857143,7.857143,6.857143,0,0,0,0,0,12,0,2.5,31,1
19274,3,0,4,4,1,4,0,0,3,3,1,0,8.142858,8.142858,7.285714,0,0,0,0,0,14,0,1,13,1
19275,12,1,16,23,7,6,0,3,7,9,2,1,6.428571,6.571429,5.714286,0,2,0,0,8,14,1,1.4375,22,1
19276,1,0,3,2,0,1,0,0,4,3,2,0,6.714286,6.857143,6,0,0,0,0,0,14,0,0.6666667,21,1
19277,11,1,14,31,5,6,2,4,3,9,1,1,5.285714,5.428571,4.857143,0,4,0,0,2,12,3,2.214286,22,1
19278,4,0,7,10,5,3,0,3,5,2,3,0,5.428571,5.571429,5,0,2,1,1,0,12,2,1.428571,22,1
19279,2,0,2,17,1,0,0,1,4,1,0,0,5.714286,5.857143,5.285714,0,0,0,0,3,13,0,8.5,11,1
19280,5,0,9,31,3,5,0,2,5,6,3,0,4.428571,4.571429,4.428571,0,2,0,0,0,11,1,3.444444,19,1
19281,1,0,6,10,1,1,1,0,6,5,5,0,3.857143,4,3.857143,0,0,0,0,7,10,0,1.666667,24,1
19282,1,1,5,7,0,4,0,1,1,5,3,0,4.571429,4.571429,4.285714,0,0,0,0,3,10,0,1.4,13,1
19283,2,0,5,3,1,3,0,2,1,4,2,1,4.428571,4.428571,4.142857,0,0,0,0,4,10,0,0.6,19,1
19284,0,0,4,6,0,3,1,0,3,4,4,0,4.857143,4.857143,4.571429,0,0,0,0,2,9,0,1.5,17,1
19285,4,0,8,11,3,8,0,0,6,5,4,0,4.428571,4.428571,4.285714,0,1,1,1,2,9,0,1.375,19,1
19286,4,0,4,0,0,1,2,0,3,4,0,0,3.857143,3.857143,3.714286,0,0,0,0,4,8,0,0,12,1
19287,0,0,0,0,0,0,0,0,2,0,0,0,4.428571,4.428571,4.285714,0,0,0,0,0,11,0,,17,1
19288,2,0,2,0,0,1,0,1,5,2,0,0,4.571429,4.571429,4,0,0,0,0,1,10,0,0,19,1
19289,5,0,9,7,1,5,1,2,6,8,2,1,3.428571,3.428571,3,1,0,0,0,5,10,0,0.7777778,26,1
19290,3,0,4,1,1,2,0,1,4,3,1,0,3.142857,3.142857,2.571429,12,1,0,0,6,12,1,0.25,25,1
19291,2,0,7,4,1,2,0,2,4,6,4,0,2.714286,2.714286,2.142857,0,2,0,0,1,12,2,0.5714286,18,1
19292,4,0,5,7,3,2,1,0,8,2,1,0,2.571429,2.571429,2,0,0,0,0,3,13,0,1.4,12,1
19293,0,0,0,0,0,0,0,0,1,0,0,0,3.714286,3.714286,3.142857,0,0,0,0,14,14,0,,4,1
19294,4,0,4,5,1,3,0,1,1,3,0,0,4,4,3.428571,0,1,0,0,8,12,1,1.25,10,1
19295,1,0,3,5,2,3,0,0,6,1,1,0,4.142857,4.142857,4,0,0,0,0,1,13,0,1.666667,21,1
19296,1,0,1,0,0,1,0,0,3,1,0,0,4.571429,4.571429,4.428571,0,0,0,0,0,14,0,0,14,1
19297,1,0,2,4,0,1,0,1,8,2,1,0,6.285714,6.285714,6.285714,0,0,0,0,1,15,0,2,18,1
19298,2,0,4,3,0,1,0,1,4,4,1,0,6,6,5.857143,0,1,0,0,0,13,1,0.75,27,1
19299,2,0,4,18,0,0,2,1,3,4,2,0,6.285714,6.285714,6,0,0,0,0,1,11,0,4.5,29,1
19300,4,1,8,9,0,1,1,3,3,8,2,0,6.142857,6.142857,5.857143,0,1,0,0,1,8,1,1.125,14,1
19301,4,0,6,4,3,2,1,1,2,3,2,0,6.428571,6.428571,5.857143,0,1,0,0,0,8,1,0.6666667,23,1
19302,1,1,4,4,1,1,0,3,4,3,2,0,6.428571,6.428571,5.857143,0,0,0,0,2,10,0,1,23,1
19303,2,1,4,5,1,2,0,1,3,3,1,0,6.285714,6.285714,5.571429,0,1,0,0,3,9,0,1.25,25,1
19304,10,0,14,16,9,5,2,6,2,5,3,1,4.571429,4.571429,3.857143,0,1,0,0,2,8,1,1.142857,26,1
19305,1,0,2,5,0,2,0,0,5,2,1,0,4.857143,4.857143,4.285714,1,1,0,0,4,7,1,2.5,20,1
19306,3,1,6,8,1,4,1,1,1,5,2,0,4.428571,4.428571,4,0,1,1,1,2,7,1,1.333333,17,1
19307,2,2,7,10,0,1,1,3,5,7,3,0,4.714286,4.857143,4.142857,6,2,0,0,0,9,0,1.428571,16,1
19308,2,1,8,10,3,3,1,2,9,5,4,0,4.428571,4.571429,4,2,1,0,0,0,10,1,1.25,16,1
19309,3,0,4,3,1,1,0,1,4,3,1,0,4.285714,4.428571,3.857143,3,1,0,0,0,11,0,0.75,18,1
19310,3,0,3,2,0,2,0,1,4,3,0,0,5,5.142857,4.571429,0,1,0,0,0,9,1,0.6666667,18,1
19311,2,0,2,0,2,0,0,2,4,0,0,0,5.857143,6,5.428571,0,0,0,0,16,12,0,0,26,1
19312,3,0,4,1,0,1,1,2,2,4,1,0,7.428571,7.571429,6.857143,2,0,0,0,1,14,0,0.25,14,1
19313,2,0,3,0,0,2,0,0,4,3,1,0,8.285714,8.428572,7.714286,0,0,0,0,1,14,0,0,30,1
19314,5,1,10,4,1,6,2,0,0,9,2,2,7.857143,7.857143,7.428571,3,0,0,0,1,12,0,0.4,10,1
19315,5,0,6,8,1,2,1,1,5,5,1,0,7.571429,7.571429,7.285714,11,1,0,0,1,12,0,1.333333,13,1
19316,3,0,3,2,1,0,0,2,3,2,0,0,8.142858,8.142858,7.857143,2,0,0,0,1,14,0,0.6666667,13,1
19317,6,0,8,4,2,3,1,2,3,6,1,1,7.428571,7.428571,7.142857,4,1,0,0,4,14,0,0.5,20,1
19318,7,0,8,39,0,4,0,1,4,8,1,0,6.571429,6.571429,6.142857,2,3,1,1,0,11,3,4.875,14,1
19319,11,0,15,4,5,9,0,1,3,10,3,0,5.428571,5.428571,5,0,1,0,0,0,15,0,0.2666667,11,1
19320,8,0,9,4,0,3,1,0,2,9,1,0,5.285714,5.285714,4.714286,0,1,0,0,0,14,1,0.4444444,20,1
19321,4,0,6,8,1,5,0,1,1,5,2,0,5,5,4.428571,0,1,0,0,1,15,1,1.333333,3,1
19322,4,0,4,5,0,2,0,2,0,4,0,0,5.857143,5.857143,5,0,1,0,0,1,14,1,1.25,2,1
19323,6,0,7,6,1,1,1,2,3,6,0,1,5.714286,5.714286,4.857143,0,1,0,0,0,14,1,0.8571429,19,1
19324,2,1,3,1,0,2,0,0,2,3,0,0,6.428571,6.428571,5.571429,0,0,0,0,24,16,0,0.3333333,12,1
19325,0,0,2,3,1,1,0,1,5,1,2,0,7,7,6,0,0,0,0,1,16,0,1.5,23,1
19326,4,0,7,4,0,4,1,0,3,7,1,1,6.571429,6.571429,5.714286,0,0,0,0,11,15,0,0.5714286,14,1
19327,7,1,8,2,3,5,0,2,0,5,0,0,5.857143,5.857143,5,0,0,0,0,1,15,0,0.25,21,1
19328,1,0,4,2,0,3,0,0,2,4,0,1,5.857143,5.857143,5,0,0,1,1,1,14,0,0.5,1,1
19329,8,0,10,7,2,6,1,1,4,8,0,2,4.571429,4.571429,3.857143,0,0,0,0,1,12,0,0.7,14,1
19330,2,1,6,6,0,2,0,2,3,6,3,0,4.571429,4.571429,3.857143,0,3,0,0,0,10,2,1,20,1
19331,6,0,8,7,1,5,0,3,1,7,2,0,4,4,3.428571,0,3,0,0,1,11,2,0.875,31,1
19332,4,0,6,6,2,3,0,2,2,4,2,0,4,4,3.714286,0,1,0,0,0,9,1,1,18,1
19333,3,0,4,0,2,2,0,0,1,2,1,0,3.857143,3.857143,3.571429,0,0,0,0,1,9,0,0,22,1
19334,1,0,3,0,1,1,2,0,1,2,0,2,3.571429,3.571429,3.428571,0,1,0,0,0,10,1,0,13,1
19335,3,0,4,1,1,2,0,0,6,3,1,0,3.428571,3.428571,3.285714,0,1,0,0,1,12,1,0.25,3,1
19336,1,0,1,1,0,1,0,0,1,1,0,0,4.285714,4.285714,4.285714,0,0,0,0,5,12,0,1,18,1
19337,3,0,6,14,1,2,0,4,3,5,2,1,4.285714,4.285714,4,0,2,0,0,0,11,2,2.333333,19,1
19338,3,0,4,0,2,3,0,0,1,2,1,0,4.571429,4.571429,4.285714,0,0,0,0,1,10,0,0,16,1
19339,3,0,6,5,2,3,2,0,0,4,3,0,4.571429,4.571429,4.285714,0,1,0,0,8,10,1,0.8333333,27,1
19340,0,0,3,3,0,0,0,3,2,3,3,0,4.571429,4.714286,4.428571,0,3,0,0,6,11,0,1,11,1
19341,1,0,1,0,0,1,0,0,5,1,0,0,5.857143,6,5.714286,0,0,0,0,1,12,0,0,9,1
19342,3,0,3,14,0,2,0,1,3,3,0,0,6.142857,6.285714,6,0,1,0,0,0,12,1,4.666667,10,1
19343,6,0,7,1,0,1,5,0,1,7,1,0,5.857143,6,5.428571,0,0,0,0,7,11,0,0.1428571,13,1
19344,1,0,6,30,1,5,0,1,6,5,4,0,5.142857,5.285714,5,0,0,0,0,20,10,0,5,14,1
