date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above
20249,33.24,3.4,14.48,28.8,1.481605,38.79,40.68,18.68,34.2,26.28,0,0,1
20250,32.51,3.1,13.17,27.36,1.410987,36.4,37.44,18.2,29.88,27.36,0,0,0
20251,33.2,0.9,11.7,31.32,0.6418539,35.15,36.36,18.79,29.52,30.24,0,0,1
20252,33.9,0.5,10,29.16,0.4054651,35.62,40.32,18.86,30.6,36.36,0,0,1
20253,32.68,0,7.9,39.6,0,36.73,43.2,18.27,31.68,39.96,0,0,1
20254,31.07,0.8,12.37,33.84,0.5877867,36.16,34.56,19.79,33.12,33.12,0,0,1
20255,30.67,9.1,9.58,28.8,2.312536,36.62,26.28,21.62,29.52,25.92,0,0,1
20256,33.06,2.8,8.58,27,1.335001,37.23,30.24,22.71,31.32,24.48,0,0,0
20257,34.21,0.2,11.14,24.84,0.1823216,37.59,34.2,24.37,29.88,24.84,0,0,0
20258,35.93,3.1,13.2,23.76,1.410987,38.48,20.16,23.62,40.32,27,0,0,0
20259,35.42,5.5,8.14,23.76,1.871802,37.26,28.8,18.75,30.96,27.72,0,0,0
20260,33.94,5.5,12.81,36,1.871802,35.09,37.8,19.07,30.96,29.16,0,0,1
20261,31.36,17.1,7.38,27.36,2.895912,35.42,34.2,19.58,33.12,27,0,0,0
20262,31.16,14.5,11.81,29.52,2.74084,35.92,44.64,18.75,36,23.04,0,0,1
20263,28.06,11.1,13.56,29.16,2.493206,35.49,40.68,17.85,39.24,33.84,0,0,1
20264,29.78,2.8,11.66,34.2,1.335001,33.65,41.76,17.92,33.12,26.28,0.4,0,1
20265,30.77,8.4,9.96,33.12,2.24071,34.23,42.48,19.58,34.2,29.52,1,0,1
20266,33.17,0,14.11,31.32,0,35.55,29.16,25.16,29.16,26.28,0,0,1
20267,34.34,0.8,9.29,31.68,0.5877867,37.08,26.28,19.1,53.28,36,0.3,0,1
20268,34.45,3.7,10.89,37.44,1.547562,37.12,40.32,19.7,29.52,38.16,0,0,1
20269,32.87,12.5,10.86,29.16,2.60269,36.26,45.72,19.92,28.8,37.08,0,0,1
20270,32.89,1.5,10.9,28.8,0.9162908,36.04,48.6,21.21,27.72,38.88,0,0,1
20271,33.31,0.3,7.61,24.12,0.2623643,38.66,50.76,20.7,44.64,39.96,0,0,0
20272,34.76,0,9.4,21.24,0,40.87,45.36,19.9,29.88,43.92,0,0,0
20273,36.3,0,9.59,26.28,0,41.03,41.04,22.39,21.96,42.84,0,0,0
20274,36.85,0,9.36,25.56,0,39.65,40.32,26.09,27.72,42.84,0,0,0
20275,35.33,0.5,11.25,23.4,0.4054651,37.6,40.68,23.69,37.08,42.12,0,0,0
20276,35.27,0.5,11.56,30.24,0.4054651,37.89,45,20.46,30.96,32.04,0,0,1
20277,34.32,2.4,9.62,24.12,1.223776,37.89,41.04,20.35,27.36,30.96,0,0,0
20278,35.27,1.1,7.96,29.16,0.7419373,37.84,46.44,22.36,30.24,39.96,0,0,1
20279,34.25,14.6,9.49,25.56,2.747271,37.9,42.84,22.34,32.4,39.96,0,0,0
20280,29.51,17.2,11.96,27,2.901422,38.57,42.48,21.35,36.36,25.2,0,0,0
20281,31.54,0.5,9.66,25.56,0.4054651,39.47,44.28,21.4,27.36,24.12,0,0,0
20282,31.46,0.2,11.62,24.12,0.1823216,40.12,39.6,21.27,30.6,27,0,0,0
20283,34.44,0,9.87,30.96,0,42.01,36,23.3,37.8,34.92,0,0,1
20284,35.97,0,11.15,28.44,0,42.93,34.56,23.47,29.88,36.36,0,0,1
20285,36.45,0,13.18,24.12,0,43.06,28.8,24.03,29.88,36.36,0,0,0
20286,35.2,1.8,12.28,22.68,1.029619,40.47,40.32,24.42,32.76,30.6,0,0,0
20287,31.74,9.6,12.09,21.96,2.360854,39.4,38.16,24.3,32.04,30.96,0,0,0
20288,32.45,10.7,10.13,21.6,2.459589,39.7,35.28,23.65,33.84,31.32,0,0,0
20289,30.63,16.8,10.44,24.12,2.879198,39.54,34.2,24.38,29.52,24.84,0,0,0
20290,31.71,2.3,9.69,24.48,1.193922,39.65,37.8,24.64,31.32,24.12,0,0,0
20291,32.65,1.1,10.29,25.92,0.7419373,40.44,42.48,25.44,28.08,25.56,0,0,0
20292,33.4,1.1,10.93,24.48,0.7419373,40.44,28.8,26.52,33.84,19.08,0,0,0
20293,33.1,0.1,10.68,24.84,0.0953102,41.07,29.16,28.18,35.28,16.2,0,0,0
20294,33.13,0.4,11.49,30.24,0.3364722,41.3,29.52,26.31,37.8,30.6,0,0,1
20295,29.31,0.2,9.02,21.6,0.1823216,41.42,37.44,23.86,37.8,29.52,0,0,0
20296,29.15,0.6,6.43,14.04,0.4700036,41.22,43.92,23.61,33.84,37.8,0,0,0
20297,30.93,0.1,9.81,20.88,0.0953102,41.7,28.8,23.44,29.52,39.6,0,0,0
20298,30.61,3.5,10.91,23.4,1.504077,43.41,28.08,26,23.04,37.08,0,0,0
20299,30.84,7.9,8.21,20.88,2.186051,43.76,31.68,27.41,26.28,37.08,0,0,0
20300,30.32,1.6,9.1,19.44,0.9555115,42.76,52.2,27.83,28.08,35.64,0,0,0
20301,27.95,14,8.14,16.56,2.70805,42.85,44.28,29.03,27.72,36.36,0,0,0
20302,25.7,55,8.87,18.36,4.025352,42.07,40.32,31.1,29.16,36.36,0,0,0
20303,28.59,5.7,6.76,20.16,1.902107,41.71,39.24,28.38,28.8,30.24,0.2,0,0
20304,30.76,7.9,9.36,25.92,2.186051,41.83,39.96,29.47,33.48,34.56,0,0,0
20305,32.19,0.9,9.89,20.88,0.6418539,42.59,42.84,26.66,34.92,36.36,0,0,0
20306,33.4,1.1,9.36,25.92,0.7419373,42.87,41.04,24.52,34.56,26.28,0,0,0
20307,34.77,0,8.33,26.28,0,43.22,28.8,28.38,22.68,28.8,0,0,0
20308,34.66,0.1,9.29,21.6,0.0953102,40.75,41.04,29.45,32.76,23.76,0,0,0
20309,33.07,1.7,8.87,21.24,0.9932518,39.75,36,26.39,32.04,21.24,0,0,0
20310,31.58,12.9,9.98,21.96,2.631889,38.94,47.52,25.1,30.96,21.96,0,0,0
20311,32.22,4.1,11.84,25.56,1.629241,37.62,42.12,24.1,34.92,25.2,0,0,0
20312,33.08,3,9.03,20.88,1.386294,37.66,36.36,23.44,28.44,23.76,0,0,0
20313,32.79,2.2,9.56,22.32,1.163151,38.56,41.4,23.5,25.92,25.2,0,0,0
20314,32.78,2.5,9.64,24.48,1.252763,39.92,36.72,24.47,33.12,25.2,0,0,0
20315,32.07,3.4,11.02,23.04,1.481605,40.27,36.36,26.58,35.64,27,0,0,0
20316,32.78,0,8.47,26.28,0,40.15,38.52,30.91,28.44,28.8,0,0,0
20317,33.12,0.3,8.55,27.36,0.2623643,40.82,33.48,29.85,37.08,30.96,0,0,0
20318,33.66,0.8,11.19,25.2,0.5877867,41.19,33.48,26.52,36,29.52,0,0,0
20319,34.41,0,9.61,23.76,0,41.44,38.16,25.45,30.24,36,0,0,0
20320,34.45,0,10.04,26.28,0,42.22,32.04,24.9,32.4,39.6,0,0,0
20321,33.5,0,9.81,26.28,0,40.96,44.28,23.52,32.76,41.4,0,0,0
20322,31.96,1.5,8.69,28.08,0.9162908,40.03,30.6,22.43,30.6,39.96,0,0,1
20323,31.49,3.7,11.84,30.6,1.547562,40.84,39.96,23.43,32.4,36,0,0,1
20324,29.8,7.5,7.27,34.2,2.140066,39.52,36.72,21.58,31.32,31.32,0,0,1
20325,32.34,2.8,10.73,29.16,1.335001,38.72,32.76,21.57,25.56,30.24,0,0,1
20326,33.12,2,11.69,22.68,1.098612,38.07,37.08,23.17,26.28,29.16,0,0,0
20327,32.13,2.7,9.83,23.4,1.308333,38.41,32.76,23.45,33.12,24.84,0,0,0
20328,32.38,1.2,10.81,26.28,0.7884574,39.38,31.32,23.51,32.76,20.52,0,0,0
20329,32.29,0.4,9.05,23.76,0.3364722,39.84,31.32,22.9,31.68,26.28,0,0,0
20330,31.38,1.3,9.19,28.44,0.8329091,40.33,30.24,22.19,32.4,25.92,0,0,1
20331,30.38,0.3,11.98,25.2,0.2623643,39.39,37.44,22.6,27.36,24.84,0,2.4,0
20332,30.54,0,10.9,29.88,0,36.73,34.92,24.83,26.64,27,0,0,1
20333,30.66,0,13.16,29.52,0,37.09,28.44,25.07,28.8,25.56,0,0,1
20334,30.76,1.3,14.09,25.2,0.8329091,37.64,30.24,23.89,39.96,20.16,0,0,0
20335,30.45,3.4,9.27,18.72,1.481605,37.82,38.88,22.12,36.36,24.48,0,0,0
20336,30.56,1.4,11.23,20.16,0.8754687,38.67,21.24,21.55,29.52,29.16,0,0,0
20337,30.72,2.5,10.83,27,1.252763,39.1,25.92,22.18,22.68,30.6,0,0,0
20338,30.08,1.4,11.17,20.16,0.8754687,40.63,18.72,24.22,20.16,29.88,0,1,0
20339,29.3,0.7,9.93,22.32,0.5306283,40.4,21.96,27.45,34.92,24.84,0,0,0
20340,29.4,0,13.76,20.52,0,40.15,24.84,28.62,34.2,24.12,0,0,0
20341,30.21,4.7,11.42,21.6,1.740466,40.45,20.16,28.7,37.8,22.32,0,0,0
20342,30.72,0,15.86,29.16,0,40.34,24.84,28.36,29.16,21.24,0,0,1
20343,30.19,0,16.43,26.28,0,39.34,31.68,27.39,33.48,23.4,0,0,0
20344,30.02,0,16.52,27,0,39.51,10.44,26.54,28.44,27,0,0,0
20345,29.68,0,15.26,23.4,0,40.1,31.68,25.66,32.76,30.96,0,0,0
20346,29.57,0,17.35,23.76,0,39.47,33.84,24.76,16.92,24.48,0,0,0
20347,29.1,0,15.59,24.48,0,39.1,25.56,23.91,34.56,22.68,0,0.3,0
20348,29.05,0,14.69,21.96,0,37.83,33.48,24.16,28.08,23.04,0,0.1,0
20349,28.93,0.5,15.47,19.44,0.4054651,37.78,27.36,24.42,27.36,28.44,0,0,0
20350,28.89,0,17.79,27.36,0,37.08,32.76,25.23,28.44,27.72,0,0,0
20351,27.83,4.8,15.79,34.56,1.757858,34.98,26.64,27.14,35.64,14.04,0,0,1
20352,27.65,6.5,14.67,25.56,2.014903,36.49,17.64,22.11,28.08,18.36,0,0,0
20353,26.96,0.2,12.83,38.16,0.1823216,36.03,29.88,25.06,20.52,27,0,0,1
20354,24.64,0.4,12.4,23.04,0.3364722,34.41,34.56,26.5,27.36,26.64,0,0,0
20355,26.38,0.1,13.27,27.72,0.0953102,34.32,37.44,25.65,29.16,29.16,0,0,0
20356,27.69,3.6,8.72,25.92,1.526056,34.29,38.52,26.22,24.48,32.76,0,0,0
20357,27.04,3.9,10.18,25.56,1.589235,34.68,32.4,24.16,29.16,32.4,0,0,0
20358,26.44,1.5,9.73,26.64,0.9162908,35.67,24.48,21.63,29.52,25.56,0,0,0
20359,25.71,3.6,13.86,35.28,1.526056,33.96,28.08,21.09,34.92,18.36,0,0,1
20360,26.15,0.7,10.54,26.28,0.5306283,34.25,26.64,21.78,25.92,22.68,0,0,0
20361,25.97,0,12.81,38.16,0,36.36,33.48,23.59,22.32,20.16,0,0,1
20362,26.11,0,16.65,24.48,0,34.97,26.28,23.13,38.16,23.4,0,0,0
20363,26.79,0,14.71,27,0,37.08,31.68,22.89,38.52,25.92,0,0,0
20364,26.89,0,16.38,40.68,0,38.14,24.48,22.66,28.8,31.68,0,0,1
20365,24.87,0,20.38,29.52,0,37.4,28.8,21.17,34.92,28.8,0,0,1
20366,26.08,0,14.89,22.32,0,35.92,30.24,20.46,32.04,19.44,0,0,0
20367,26.1,0,15.21,23.4,0,35.72,38.88,18.91,28.44,20.16,0,0,0
20368,26.43,0,14.48,22.68,0,34.66,38.52,17.15,28.44,21.96,0,0.5,0
20369,26.6,0,14.81,23.76,0,32.06,37.08,18.78,24.84,23.04,0,0,0
20370,27.04,0,15.45,19.44,0,31.44,33.84,19.89,25.56,28.8,0,0,0
20371,26.52,0,16.81,25.56,0,30.31,29.88,19.7,26.28,28.08,0,0,0
20372,26.82,0,13.73,25.2,0,30.35,27.72,24.35,19.08,23.76,0,0,0
20373,26.51,0,13,24.48,0,30.09,29.52,25.36,33.48,21.24,0,0,0
20374,26.3,0,13.11,19.08,0,32.04,15.48,22.62,29.52,24.12,0,0,0
20375,25.29,0.5,11.51,23.76,0.4054651,33.07,25.92,21.66,22.68,24.12,0,0.2,0
20376,25.51,1.9,8.83,22.68,1.064711,32.52,25.92,21.26,19.8,24.48,0,0,0
20377,24.73,0.5,9.84,26.28,0.4054651,32.7,21.6,22.01,24.48,29.52,0,0,0
20378,25.23,0,14.13,23.4,0,31.88,33.84,24.03,22.32,25.2,0,0,0
20379,24.56,4.8,13.17,27.72,1.757858,30.31,29.52,25.92,23.76,26.28,0,0,0
20380,22.67,2.8,18.62,47.52,1.335001,31.97,20.52,24.71,28.08,22.68,0,0,1
20381,20.97,0,14.27,24.12,0,32.56,24.12,20.47,28.44,20.16,0,0,0
20382,22.34,0,11.49,21.24,0,33.28,34.2,19.53,17.64,22.68,0,1.2,0
20383,21.25,0,12.17,26.64,0,29.22,50.76,22.94,23.76,23.4,0,2.2,0
20384,21.35,0,14.67,33.84,0,29.52,19.8,25.59,19.44,21.6,0,0,1
20385,21.13,0.6,13.76,34.92,0.4700036,30.47,21.96,25.92,24.48,26.64,0,0,1
20386,17.69,3.3,11.35,21.6,1.458615,31.78,16.92,20.75,41.76,24.48,2.9,0,0
20387,17.08,0.5,6.79,15.84,0.4054651,30.56,33.12,18.14,27.72,13.32,4.2,0.4,0
20388,17.56,0,11.58,19.08,0,28.28,45.72,16.4,24.48,23.76,1.6,2.3,0
20389,19.09,0,16.35,21.6,0,26.98,39.6,15.24,19.8,21.24,0.6,12.5,0
20390,19.17,0,17.45,19.44,0,23.51,33.48,15.07,16.56,30.96,0.6,31,0
20391,20.72,0,8.76,15.84,0,23.45,21.24,16.18,14.04,22.68,0,4.2,0
20392,19.5,0,10.04,15.84,0,24.36,22.32,18.71,16.92,21.6,0,0,0
20393,19.44,0,10.22,18,0,23.61,21.6,20.43,21.6,31.68,0,0,0
20394,18.82,0.5,14.66,36.72,0.4054651,21.56,25.56,21.56,27.36,22.68,0,0,1
20395,18.4,2.7,13.65,35.64,1.308333,20.79,23.04,20.98,38.52,25.56,0.6,0,1
20396,18.8,1.3,7.85,40.68,0.8329091,21.57,16.2,19.26,48.96,24.84,0.2,0,1
20397,17.38,0,13.25,27.36,0,22.35,36.36,17.7,19.8,19.44,0.1,3.9,0
20398,16.5,0,10.99,16.92,0,25.8,40.68,16.29,9.36,32.04,3.3,7.4,0
20399,17.14,0,11.28,19.44,0,23.59,18,16.45,16.56,15.12,0,1.2,0
20400,17.63,0,9.31,18.36,0,22.72,20.52,15.51,25.92,17.64,0,0,0
20401,16.89,0,18.9,31.68,0,23.04,23.76,13.22,24.48,16.92,0.3,3.9,1
20402,15.97,0.1,14.54,29.88,0.0953102,21.12,38.88,13.91,34.92,14.04,0,4.7,1
20403,14.7,3,8.24,24.84,1.386294,19.08,19.08,13.67,20.88,19.8,0,0.1,0
20404,17.74,0,13.62,51.12,0,19.22,16.2,15.49,19.44,20.88,0,0,1
20405,16.66,0,11.84,28.44,0,20.31,21.24,17.31,22.32,23.76,0,0,1
20406,16.64,0,10.8,20.88,0,20.74,22.68,18.36,36.36,24.48,0,0,0
20407,16.83,0,9.39,39.24,0,20.17,14.76,21.59,34.2,22.32,0,0,1
20408,16.19,0,11.96,21.96,0,22.53,34.92,19.43,29.88,17.64,2.9,0,0
20409,16.06,0,16.71,18.72,0,18.75,40.68,13.87,28.8,11.88,4.3,4,0
20410,17.87,0,9.94,13.32,0,18.43,20.16,14.73,20.16,16.2,0.2,0.7,0
20411,17.87,0,11.93,24.48,0,19.59,23.04,14.22,16.92,23.4,0,0,0
20412,17.15,0,11.2,27.36,0,19.31,22.32,15.32,19.44,12.96,0,0,0
20413,16.26,0,12.4,25.56,0,17.31,25.56,16.69,34.2,15.12,0,0,0
20414,16.87,0,11.41,31.68,0,18.11,18.36,17.47,29.88,14.4,0,0,1
20415,15.19,0.1,23.85,36.72,0.0953102,18.31,21.6,15.2,27.72,13.68,0,0,1
20416,15.65,0,11.93,29.52,0,17.8,19.44,14.85,32.04,30.6,0,0,1
20417,16.08,0,6.18,23.76,0,18.4,14.4,15.93,39.96,32.04,0,0,0
20418,13.74,0,13.19,34.56,0,20.28,16.92,18.87,30.24,28.08,0,0,1
20419,13.34,0,17.66,18,0,21.43,16.56,19.09,23.76,28.08,0,0,0
20420,13.42,0,10.98,17.64,0,21.71,19.08,18.87,24.48,17.28,0,0,0
20421,15.35,0,13.65,20.52,0,20.75,17.64,15.06,31.32,30.24,0,0,0
20422,16.16,0,15.62,17.28,0,21.29,34.56,12.98,29.52,36.36,0.9,0,0
20423,15.8,0,20.45,29.16,0,21.43,43.92,12.15,18.72,23.4,5.8,3.7,1
20424,15.24,0,18.76,18.72,0,20.12,29.52,11.17,20.88,14.4,0,0,0
20425,16.03,0,12.54,19.08,0,18.18,51.84,9.97,27.72,13.68,0,0.2,0
20426,16.76,0,9.56,14.4,0,11.04,37.08,7.48,19.44,19.08,0,0,0
20427,17.58,0,8.21,13.32,0,9.46,19.44,6.53,37.44,15.84,0,0,0
20428,16.46,0,10.87,12.96,0,9.21,26.64,6.73,24.84,11.88,0,0,0
20429,15.35,0,11.2,14.04,0,9.25,35.64,9.91,21.6,12.24,0,0,0
20430,16.03,0,10.04,23.4,0,11.04,38.88,10.97,13.32,15.48,0,0,0
20431,12.58,0.1,11.2,19.44,0.0953102,13.16,21.24,11.51,11.88,34.56,0,0,0
20432,12.27,0.6,21.3,44.64,0.4700036,14.58,11.52,11.59,15.12,18.72,0,0,1
20433,7.06,0,40.15,60.48,0,15.17,6.12,11.51,10.44,25.56,0,0,1
20434,7.31,0,12.53,16.56,0,15.78,12.96,11.45,11.16,33.84,0,0,0
20435,8.72,0,12.36,16.56,0,19.2,32.04,10.03,17.28,12.24,3.8,0,0
20436,9.14,0,11.71,14.76,0,16.13,35.64,9.56,24.48,24.12,1.1,14.1,0
20437,9,0,12.22,13.68,0,15.1,23.04,11.35,16.92,16.56,0,0.9,0
20438,10.01,0,9.39,25.56,0,15.18,12.24,12.48,14.76,31.68,0,0,0
20439,10.1,0,11.45,19.44,0,15.43,19.8,11.15,20.16,31.68,0.3,0,0
20440,8.79,0,13.07,21.24,0,16.25,27,10.68,21.96,34.2,0,0,0
20441,8.74,0,9.05,20.16,0,16.56,20.52,10.25,19.44,14.76,0,0,0
20442,8.41,0,12.12,16.56,0,13.51,23.4,11.07,11.52,14.04,0,0,0
20443,9.03,0,13.34,24.84,0,12.95,25.2,11.78,14.4,16.92,0,0,0
20444,8.63,0,19.14,48.96,0,12.74,27.72,10.84,19.44,15.12,0,0,1
20445,6.8,0,13.79,27,0,13.66,16.2,10.44,19.08,27.72,0,0,0
20446,7.72,0,16.03,19.44,0,14.11,21.96,9.64,16.2,40.68,0,2.6,0
20447,10.48,0,6.17,24.48,0,13.88,29.88,10.45,12.6,14.04,0,0,0
20448,12.88,0.2,7.34,16.56,0.1823216,13.02,22.68,11.45,14.76,11.52,0,0,0
20449,13.4,0,8.86,33.12,0,14.25,15.12,11.58,30.6,9,0,0,1
20450,12.9,0,16.26,34.2,0,14.09,18.72,11.05,44.64,10.8,0,0,1
20451,12.49,0,14.63,22.68,0,13.89,23.76,11.3,43.2,14.4,0,0,0
20452,11.17,0,17.78,31.32,0,10.19,39.96,9.9,33.84,16.56,0,35.5,1
20453,12.67,0,13.21,16.2,0,12.3,35.64,8.84,39.6,33.48,1.8,0,0
20454,14.61,0,13.31,34.92,0,14.26,39.6,4.2,55.8,25.92,24.5,2.9,1
20455,13.59,0,11.03,15.84,0,9.05,36.72,3.31,34.2,10.8,0.3,0,0
20456,13.69,0,10.28,20.52,0,8.35,26.64,6.98,32.76,16.2,0,0,0
20457,11.82,1.9,10.27,24.12,1.064711,12.15,35.28,10.09,32.04,25.92,0,0,0
20458,11.43,0,11.52,13.68,0,13.81,32.04,11.93,24.84,20.16,0,0,0
20459,13.04,0,9.3,12.24,0,15.54,22.68,14.28,19.44,23.04,0,0,0
20460,11.88,0,11.08,14.4,0,15.84,32.04,15.46,52.92,21.6,0,0,0
20461,10.71,0,14.47,27.36,0,17.46,66.96,8.88,49.32,12.24,7.4,1.9,0
20462,10.79,0,8.01,17.64,0,14.86,34.56,8.61,36.36,16.2,1.3,0.8,0
20463,12.37,0,8.67,20.88,0,12.6,30.6,10.06,11.88,19.8,0,0,0
20464,12.56,0,10.94,24.12,0,13.16,15.84,11.2,15.84,26.64,0,0,0
20465,10.64,10.8,17.68,24.12,2.4681,14.9,22.68,11.88,12.96,26.28,0,0,0
20466,11.49,0,13.79,15.48,0,13.9,26.64,12.32,13.68,28.8,0,0,0
20467,13.04,0,9.57,20.16,0,15.27,27.72,10.57,28.8,23.4,0,0,0
20468,11.33,0,12.11,20.52,0,14.69,30.6,10.52,17.28,12.96,0,0,0
20469,11.7,0,11.04,14.76,0,13.38,25.2,12.31,12.6,15.84,0,0,0
20470,11.32,0,10.84,14.76,0,13.72,18,14.88,25.2,15.12,0,0,0
20471,10.56,0,10.48,21.6,0,16.66,51.48,9.53,54.36,11.88,0,0,0
20472,8.58,0,18.88,30.96,0,17.17,49.32,6.19,47.52,23.4,0.1,0,1
20473,10.09,0,17.03,21.6,0,13.95,33.48,8.01,25.2,22.68,0.1,0,0
20474,10.15,0,9.36,11.88,0,14.59,28.8,9.36,18.36,13.32,0,0,0
20475,10.32,0,9.54,12.6,0,16.62,18,10.13,24.48,14.04,0,0.4,0
20476,10.63,0,9,14.04,0,17.8,43.92,7.73,32.4,9.36,6,0.1,0
20477,11.12,0,11.21,16.56,0,15.7,29.52,4.07,50.4,10.08,10.6,0,0
20478,11.39,0,8.86,68.4,0,13.06,41.4,2.91,36,17.64,8.4,0,1
20479,12.46,0,9.1,36,0,8.89,37.44,3.35,17.64,25.2,11.4,0,1
20480,10.67,0,9.27,36.72,0,6.42,29.16,3.74,21.96,25.56,0.6,0,1
20481,9.64,0,10.39,51.12,0,5.87,27.72,3.75,14.76,24.48,0,0,1
20482,9.06,1.5,8.34,41.76,0.9162908,6.28,23.76,4.99,15.48,35.28,0,0,1
20483,8.3,0,11.72,28.8,0,9.26,27.36,7.98,19.08,30.6,0,0,1
20484,10.23,0,7.63,15.84,0,11.46,22.68,9.4,15.12,27.36,0,0,0
20485,10,0,12.62,19.8,0,13.65,19.8,9.56,24.48,32.76,0,0,0
20486,10.45,0,11.68,21.6,0,16.47,14.76,9.07,20.88,15.12,0,0,0
20487,11.38,0,11.5,20.16,0,15.76,26.28,10.64,23.4,15.48,0,0,0
20488,13.37,0,12.08,17.28,0,14.13,33.12,12.1,28.44,13.32,0,0,0
20489,13.84,0,12.89,19.8,0,15.41,28.44,12.86,40.68,25.92,0,0,0
20490,13.47,0,18,20.16,0,15.7,38.16,7.22,48.96,27.72,4.7,2.4,0
20491,13.42,0,13.68,21.6,0,15.6,35.28,6.45,45,13.68,4.9,0.2,0
20492,13.04,0,11.44,23.04,0,13.78,28.44,6.89,15.84,17.28,1.2,0,0
20493,12.88,0,11.09,23.4,0,13.02,17.64,9.05,17.64,24.48,0,0,0
20494,11.11,1.7,18.45,43.2,0.9932518,13.72,19.44,8.16,27.72,30.6,0.4,0,1
20495,8.94,0,25.74,52.2,0,15.03,26.64,9.75,22.68,27.36,0,0,1
20496,9.27,0,8.42,16.56,0,14.27,27.36,12.43,12.96,26.28,0,0,0
20497,10.37,0,14.08,18,0,15.82,24.84,15.18,12.24,23.04,0,0,0
20498,10.37,0,9.81,38.16,0,19.1,16.2,16.09,17.64,26.64,0,0,1
20499,10.66,0,9.83,17.64,0,19.86,30.96,17.61,20.52,23.04,0,0,0
20500,11.53,0,14.02,15.48,0,18.92,39.6,18.54,19.44,33.84,0,0,0
20501,12.88,0,13.9,17.64,0,19.75,20.88,18.01,28.08,37.08,0,0,0
20502,13.67,0,13.76,18,0,19.19,25.2,20.03,23.76,42.12,0,0,0
20503,13.42,0,16.04,65.16,0,21.6,38.16,18.28,45.72,37.44,0.5,0,1
20504,14.4,0,17.33,36,0,19.88,50.76,12.04,38.16,36,1.7,0,1
20505,15.05,0,10.68,23.4,0,21.63,46.44,8.51,49.32,21.24,6.5,0,0
20506,16.34,0,20.8,31.32,0,19.91,62.28,8.37,50.04,22.32,21.9,7.3,1
20507,16.62,0,18.99,25.2,0,18.01,24.48,9.14,24.48,19.08,0,4.9,0
20508,17.8,0,16.88,20.88,0,19.07,15.48,12.82,11.16,17.28,0,0.2,0
20509,17.49,0,9.95,19.44,0,19.66,14.76,16.52,13.32,19.8,0,0,0
20510,18.34,0,10.5,20.88,0,20.69,16.2,17.78,13.68,20.52,0,0,0
20511,18.53,0,14.6,19.8,0,22.18,27,14.27,26.28,21.24,0,1,0
20512,19.31,0,13.78,23.76,0,20.68,28.8,15.06,14.76,24.48,0,0.1,0
20513,19.58,0,11.71,19.8,0,20.58,30.6,17.77,37.08,23.76,0,0,0
20514,20.49,0,13.37,24.12,0,20.94,36.36,18.02,43.56,28.44,0,0,0
20515,20.25,0,16.5,26.28,0,21.97,12.6,20.81,30.6,27.72,0,0,0
20516,18.81,0,22.56,30.96,0,23.8,40.68,11.72,51.48,22.32,0.2,1.4,1
20517,18.97,0.6,20.21,38.88,0.4700036,24.82,52.92,11.42,22.68,26.28,0,2.2,1
20518,14.9,10.3,14.93,24.84,2.424803,22.7,19.44,13.03,37.8,27.36,0,0,0
20519,16.82,0,9.06,16.2,0,19.29,33.84,11.61,18.36,21.96,0,0,0
20520,17.68,0,12.02,20.52,0,18.34,23.76,16.59,16.56,32.04,0,0,0
20521,19.36,0,13.46,19.44,0,19.53,21.96,18.24,13.68,22.68,0,0,0
20522,20.07,0.1,10.13,20.16,0.0953102,20.74,16.56,21.54,30.96,28.8,0,0,0
20523,18.72,0.9,15.79,23.76,0.6418539,22.97,12.96,13.98,32.4,34.56,0,0,0
20524,13.66,39.9,13.08,23.76,3.71113,22.77,39.24,14.88,28.08,35.28,0,0.7,0
20525,13.59,0.5,5.94,14.4,0.4054651,21.54,32.04,18.84,27.36,30.6,0,0,0
20526,14.19,0,10.72,19.8,0,23.96,18.36,23.32,37.8,28.44,0,0,0
20527,14.51,0.3,7.96,34.92,0.2623643,26.15,43.2,13.94,64.08,25.92,2.3,2.5,1
20528,14.16,0.2,6.94,21.6,0.1823216,21.68,51.84,9.27,48.96,24.48,0.1,0.2,0
20529,14.14,0.7,10.01,29.52,0.5306283,19.93,33.48,8.37,33.84,32.4,0,0,1
20530,11.97,7,5.78,11.88,2.079442,18.14,38.16,8.99,28.08,45.72,0,0,0
20531,14.43,0.6,7.75,21.96,0.4700036,17.06,28.8,11.09,25.92,42.48,0,0,0
20532,15.75,2.7,18.82,40.68,1.308333,19.69,26.64,17.06,36,46.44,0,0,1
20533,15.99,1.3,12.79,52.92,0.8329091,22.83,57.24,10.52,55.8,37.8,0.2,0,1
20534,17.08,0,13.08,26.28,0,20.74,37.8,9.48,32.04,28.44,0,0,0
20535,19.85,0,18.02,27.72,0,19.24,30.96,11.49,23.4,28.8,0,0.1,0
20536,22.44,0,14.37,39.24,0,19.5,29.88,16.6,20.88,35.28,0,0,1
20537,18.67,0.2,16.4,43.92,0.1823216,23.64,15.48,20.32,36,38.52,0,0,1
20538,17.51,0.6,19.71,26.28,0.4700036,26.77,45,19.65,50.4,30.96,0,0,0
20539,19.38,0,18.58,30.6,0,21.86,43.2,17.6,42.48,24.84,2.9,0.2,1
20540,20.36,0,13.98,23.76,0,18.01,32.76,11.18,50.4,28.8,0.5,20,0
